word_freq_1,word_freq_2,word_freq_3,word_freq_4,word_freq_5,word_freq_6,word_freq_7,word_freq_8,word_freq_9,word_freq_10,word_freq_11,word_freq_12,word_freq_13,word_freq_14,word_freq_15,word_freq_16,word_freq_17,word_freq_18,word_freq_19,word_freq_20,word_freq_21,word_freq_22,word_freq_23,word_freq_24,word_freq_25,word_freq_26,word_freq_27,word_freq_28,word_freq_29,word_freq_30,word_freq_31,word_freq_32,word_freq_33,word_freq_34,word_freq_35,word_freq_36,word_freq_37,word_freq_38,word_freq_39,word_freq_40,word_freq_41,word_freq_42,word_freq_43,word_freq_44,word_freq_45,word_freq_46,word_freq_47,word_freq_48,char_freq_1,char_freq_2,char_freq_3,char_freq_4,char_freq_5,char_freq_6,capital_run_length_average,capital_run_length_longest,capital_run_length_total,class
0.21,0.1,0.52,0.0,1.26,0.1,0.0,0.0,0.42,0.52,0.21,0.52,0.42,,0.0,0.0,,0.0,4.53,,2.0,0.0,0.31,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.028,,0.141,3.305,,11.288,,1016.0,1
0.0,,0.71,0.0,0.23,0.0,0.0,0.0,0.23,0.23,0.23,1.9,,,,0.23,,0.0,3.81,0.23,,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112,0.0,,0.037,0.0,4.022,97.0,543.0,1
0.0,0.0,0.0,0.0,,0.25,0.0,1.0,0.0,,0.0,0.25,0.0,0.0,0.0,,,0.25,0.0,0.0,,0.0,0.0,0.0,0.75,,0.0,0.0,,1.0,,0.0,0.0,0.0,0.0,0.25,1.25,0.0,0.0,0.0,0.0,,0.0,,0.0,0.5,0.0,,,0.153,0.0,0.0,0.0,,,26.0,329.0,0
0.34,0.05,0.58,,0.63,,0.0,0.0,0.75,0.23,0.34,1.27,0.34,0.0,,0.58,0.05,0.17,3.01,,1.5,0.0,0.17,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.127,0.182,,4.225,131.0,1107.0,1
0.0,0.0,,0.0,,0.0,0.86,0.0,0.0,,0.0,0.0,,0.0,0.86,0.0,,,0.86,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.272,0.0,0.0,,0.0,,31.0,109.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,3.17,0.0,,0.0,3.17,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.298,0.597,0.0,3.333,12.0,30.0,1
0.24,,0.49,0.0,0.0,,0.0,,,,0.0,,0.24,0.0,0.0,0.0,0.0,0.0,1.23,,0.24,,,0.0,,,0.0,0.49,0.0,0.24,,0.0,,0.0,0.49,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.74,0.0,,,0.119,,0.0,0.0,3.574,75.0,336.0,0
0.31,0.2,0.72,0.0,,0.62,0.0,0.62,0.62,,0.0,,0.31,0.0,,,0.2,1.56,1.87,0.41,0.83,0.0,0.62,0.72,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.548,0.199,0.033,14.283,,1514.0,1
1.23,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,6.17,,2.46,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.843,,0.0,2.0,19.0,106.0,1
,0.0,0.18,0.0,1.57,0.36,0.06,0.06,0.06,0.12,,0.54,0.3,,0.0,0.0,0.72,,4.48,0.24,1.15,,0.84,0.06,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.06,,,0.0,0.01,,0.0,0.01,0.167,0.0,1.733,,442.0,1
,0.0,1.17,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.35,,0.0,0.0,0.0,0.0,,3.13,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.284,,0.284,0.213,0.071,1.565,12.0,72.0,0
2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,2.0,0.0,0.0,,0.0,0.0,,,,8.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.888,,,0
0.17,0.0,0.17,0.0,,0.35,0.05,0.05,0.05,,0.05,0.52,,0.05,0.0,,0.64,0.05,4.21,0.23,,0.0,,0.05,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,,0.0,,0.05,0.0,0.05,0.0,,0.0,,,0.0,,0.167,0.0,,13.0,462.0,1
,0.0,0.18,0.0,,,0.06,0.06,0.06,,0.06,0.54,0.3,0.06,,0.0,0.72,0.06,,0.24,,0.0,0.84,0.06,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.06,0.0,,,0.0,0.0,0.01,,0.0,0.01,0.169,0.0,1.766,12.0,447.0,1
,,0.15,0.0,0.3,0.0,,0.0,,,0.3,0.0,,0.0,0.0,0.92,0.0,1.53,0.61,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.732,0.753,0.02,,45.0,1128.0,1
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,10.0,17.0,0
0.0,0.49,0.0,,0.0,0.0,,0.0,2.48,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.49,,0.99,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.177,,,0.265,0.088,10.159,114.0,447.0,1
0.64,,,0.0,1.93,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,1.29,,0.0,1.93,0.0,2.58,0.0,0.64,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.462,0.37,0.0,2.44,,122.0,1
,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.89,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,,0.269,0.0,0.0,,2.27,16.0,84.0,0
0.0,,,0.0,0.0,,0.0,0.0,0.52,,,,,0.0,0.0,0.0,0.0,,4.16,0.0,4.68,,,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.073,0.073,0.0,0.367,0.073,0.073,2.34,27.0,103.0,1
0.0,0.0,1.16,0.0,3.48,0.0,0.0,0.58,,0.0,,0.58,,0.0,0.0,1.74,0.0,0.0,1.16,,3.48,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.082,0.0,0.165,0.082,0.0,2.17,12.0,,1
0.08,0.08,0.76,,,,0.25,0.17,0.59,0.08,0.17,0.59,0.17,,2.22,0.25,0.08,0.94,,,0.42,0.0,,0.08,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.17,0.08,,0.08,,0.0,0.0,,0.0,0.435,0.118,0.013,,669.0,,1
0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.86,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,1.592,,43.0,0
0.06,0.03,0.46,,,0.06,,0.03,,0.16,0.19,0.59,0.06,0.03,0.0,0.19,,0.0,1.23,0.19,1.06,0.0,0.0,0.0,1.53,,0.0,,0.0,0.06,0.36,0.0,0.0,0.0,0.13,0.09,,0.16,0.19,,0.0,0.0,0.0,0.06,,0.0,0.0,0.13,,0.231,,,0.009,0.004,,25.0,,0
0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,2.85,0.0,0.0,0.0,0.0,0.0,0.175,0.0,0.0,3.125,15.0,50.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.83,,,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.863,0.143,0.0,0.0,0.0,4.484,33.0,148.0,0
,0.19,0.0,,0.68,,0.09,,0.29,0.09,0.48,0.77,0.09,1.65,0.0,0.58,0.87,0.19,3.21,,2.43,0.0,,0.09,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.29,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,,0.045,0.0,1.597,20.0,329.0,1
0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,1.4,,0.0,0.0,0.0,,0.0,,0.0,1.4,0.0,0.0,0.0,,0.0,0.7,0.0,,,0.7,,0.0,0.0,0.0,0.0,0.0,,0.0,2.11,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.267,0.066,0.0,,0.0,,200.0,376.0,0
0.0,0.0,0.0,0.0,0.0,0.0,1.02,,0.0,0.0,0.0,,0.0,0.0,0.0,2.04,,,,0.0,1.02,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.17,0.0,1.47,4.0,25.0,1
0.0,0.0,0.89,,1.79,0.44,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,1.34,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.073,0.0,0.0,0.0,0.0,2.25,,144.0,1
,0.22,0.0,0.0,0.22,,0.0,,0.0,0.0,0.0,1.36,0.0,,,0.0,0.0,1.59,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.326,0.0,0.285,0.0,,2.043,,141.0,0
0.0,,,0.0,0.0,0.0,,0.99,0.0,2.48,,0.49,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,3.48,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.336,,0.168,,0.0,0.0,5.61,42.0,331.0,0
0.0,,0.0,0.0,,,,0.0,1.55,,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,1.03,,0.0,0.0,,,0.51,,2.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.141,0.211,,,413.0,0
0.45,0.9,,0.0,0.45,0.0,0.0,0.45,0.0,1.8,0.0,,0.0,,0.0,0.45,0.0,0.0,1.8,0.0,5.4,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.243,,1.626,,0.081,69.727,706.0,767.0,1
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.17,,0.0,0.0,0.0,0.0,,1.59,0.0,0.0,0.0,,,0.0,0.17,0.0,0.0,0.0,2.83,0.0,,0.0,2.83,0.0,0.0,0.0,0.0,3.0,0.0,0.17,0.271,0.753,0.12,0.0,0.0,,4.84,20.0,576.0,0
0.0,0.0,0.61,,0.0,,0.0,0.0,,0.0,,1.84,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.61,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.61,,0.079,0.158,,,0.0,0.0,2.508,17.0,143.0,0
0.2,0.06,0.2,0.0,0.4,,0.0,0.0,0.0,0.0,0.0,,0.27,0.0,0.0,0.06,0.06,0.0,0.0,0.0,,,0.0,0.0,3.47,,0.0,,0.0,0.0,,0.0,,,0.0,0.34,0.06,0.0,,0.0,0.0,0.0,,,0.06,0.0,0.0,0.13,,,,0.0,0.018,0.0,,26.0,693.0,0
0.47,0.31,0.47,0.0,0.05,0.13,0.05,,0.42,0.76,,0.97,0.57,1.23,0.0,,0.47,0.0,,0.0,1.49,,,0.34,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.328,0.858,0.157,5.928,199.0,3160.0,1
,14.28,0.0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.8,5.0,,0
,0.34,,0.0,0.68,0.0,0.68,0.0,0.0,,0.34,0.0,0.0,0.0,0.0,0.34,0.0,,3.42,,2.73,0.0,,,0.34,,0.0,,,0.0,0.0,,0.34,,,0.0,,,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.048,0.048,0.0,1.411,15.0,96.0,0
0.76,0.19,,0.0,0.19,0.12,0.0,,0.76,0.31,0.25,1.52,,,0.0,0.38,0.44,0.06,2.98,0.69,1.26,,,0.76,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.06,0.0,,,0.0,0.0,0.0,0.087,0.054,,0.241,0.065,3.702,45.0,1070.0,1
0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.67,0.0,1.35,0.0,0.0,,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.087,0.0,,0.087,,4.23,24.0,110.0,0
0.09,0.0,0.27,0.0,,,0.0,,0.09,0.0,0.0,0.81,0.0,0.36,0.0,0.0,0.0,0.0,,,3.35,,,0.09,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.27,,0.0,0.0,,0.047,0.031,0.253,0.031,0.031,3.771,69.0,,1
0.78,,0.78,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,1.57,0.78,0.0,,0.0,,0.0,0.78,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.682,,0.0,,22.0,115.0,1
,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.613,,0.0,0.0,,2.0,3.0,6.0,0
