word_freq_1,word_freq_2,word_freq_3,word_freq_4,word_freq_5,word_freq_6,word_freq_7,word_freq_8,word_freq_9,word_freq_10,word_freq_11,word_freq_12,word_freq_13,word_freq_14,word_freq_15,word_freq_16,word_freq_17,word_freq_18,word_freq_19,word_freq_20,word_freq_21,word_freq_22,word_freq_23,word_freq_24,word_freq_25,word_freq_26,word_freq_27,word_freq_28,word_freq_29,word_freq_30,word_freq_31,word_freq_32,word_freq_33,word_freq_34,word_freq_35,word_freq_36,word_freq_37,word_freq_38,word_freq_39,word_freq_40,word_freq_41,word_freq_42,word_freq_43,word_freq_44,word_freq_45,word_freq_46,word_freq_47,word_freq_48,char_freq_1,char_freq_2,char_freq_3,char_freq_4,char_freq_5,char_freq_6,capital_run_length_average,capital_run_length_longest,capital_run_length_total,class
,,0.52,0.0,,0.1,,,,0.52,,,0.42,,,0.0,,0.0,,0.0,2.0,0.0,,1.47,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,0.0,,,,0.0,0.0,,0.0,,,0.0,,0.0,,,0.0,,3.305,,,,1016.0,1
,,,,0.23,0.0,,0.0,0.23,,,,,0.0,0.0,,,,,0.23,1.19,,,0.0,0.0,,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,0.0,1.046,,0.0,,97.0,,1
0.0,0.0,,0.0,0.0,0.25,,1.0,0.0,0.0,,0.25,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.75,0.25,,0.0,,,,,0.0,,,0.25,,,,0.0,,0.0,,,,,0.0,,,,0.0,0.0,,0.0,1.958,,329.0,0
0.34,,0.58,0.0,,,,0.0,0.75,0.23,0.34,,,,,,,,3.01,2.61,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,0.0,0.201,0.0,0.127,0.182,,,,,1
,,0.0,0.0,0.86,0.0,,0.0,,,,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,0.86,0.0,,0.0,0.0,,,0.0,0.0,0.86,0.0,,,,,0.0,0.0,,,4.541,31.0,109.0,1
,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,3.17,,3.17,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,,0.597,,,12.0,30.0,1
,,,0.0,0.0,,,0.0,,0.24,0.0,,0.24,,0.0,0.0,,,,0.0,,,0.0,,,,,,0.0,0.24,,0.0,,,0.49,0.0,,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.029,,,0.0,,,3.574,,,0
0.31,,,,,0.62,0.0,,,,,,0.31,0.0,,,0.2,,,,,,0.62,0.72,,,0.0,,0.0,0.0,0.0,0.0,,,0.1,,,,,,,,0.0,,0.0,0.0,,,0.0,0.0,,0.548,0.199,,14.283,685.0,,1
1.23,0.0,,0.0,0.0,,0.0,,0.0,0.0,,2.46,,,0.0,,0.0,0.0,6.17,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,,,,,,,0.0,2.0,,,1
,,0.18,0.0,1.57,,,,,,0.06,,0.3,,,0.0,,,,0.24,,0.0,,0.06,,,0.0,,,,,,0.0,,0.0,,0.0,,,,,,0.06,0.0,,0.0,,,0.01,0.052,0.0,0.01,,,,,442.0,1
,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,,,0.39,,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.213,,,,,0
2.0,,0.0,0.0,0.0,,,0.0,0.0,,2.0,,,,,0.0,,,,,8.0,,0.0,0.0,0.0,,,,0.0,,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,5.888,,53.0,0
,,0.17,0.0,,0.35,,,,0.05,,,0.29,0.05,,,0.64,0.05,4.21,0.23,1.11,0.0,,0.05,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.05,,0.0,,0.01,0.052,,,0.167,,1.818,,462.0,1
,0.0,0.18,0.0,,0.36,,0.06,,,,,,0.06,0.0,,0.72,,,0.24,1.08,,0.84,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.06,,0.0,,0.0,0.0,0.01,0.052,,,,,,12.0,447.0,1
,0.0,0.15,,0.3,,,,,,,0.0,,,,,,1.53,,,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,,0.0,,,,,0.02,5.058,,,1
,0.0,,0.0,0.0,,,,,0.0,,,,,,,,,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,,,,,4.25,,17.0,0
0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.49,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,,0.0,,,,,,1
,0.0,0.64,,1.93,0.0,,,,,0.0,,,,,1.29,0.64,,,,2.58,,0.64,0.0,,0.0,,0.0,,0.0,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.462,0.37,0.0,2.44,22.0,,1
