0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,class
41826.0,772.831,294.5868134177609,206.1241428233428,1.6247491352023729,0.7881527913176657,42287.0,230.769402647086,0.8002219331139512,0.989098304443446,0.8800090299576121,0.7833663698986627,0.0070431505144589,0.0016360871182572,0.6136628694882087,0.9970482165067734,3
38220.0,725.7259999999999,266.28104643578604,183.0912793088874,1.4543622582184914,0.7261023810600372,38642.0,220.59740569593723,0.7433339167979462,0.9890792402049584,0.9119167267408268,0.8284382559279694,0.0069670603463052,0.0020242768933937,0.6863099438849757,0.9981432798263594,3
33946.0,667.313,231.5425396943388,187.0289920993287,1.238003461898407,0.5895221873995569,34246.0,207.89754588638084,0.7912267207421393,0.9912398528295276,0.9579421876681036,0.8978805629446241,0.0068209079035626,0.0027346152359717,0.8061895053137554,0.9980653985245932,5
69542.0,1009.509,389.898101368834,206.1241428233428,1.698052579817445,0.8081986836935139,70904.0,297.5628075213243,0.7463990554899645,0.9807909285794878,0.8575049790451175,0.7631809605552227,0.00560665642876,0.0011732587871292,0.5824451785539921,0.9890225380458388,2
41456.0,731.423,256.04897430689107,206.5001163647458,1.5756522389012382,0.5912521046887954,41733.0,229.7464223149969,0.8052210395462668,0.9933625667936644,0.9737781690911602,0.8972753081198876,0.0061764032783406,0.0024695525628243,0.8051029785616395,0.9982841438598066,5
43028.0,818.531,303.9208395004778,181.31802907502257,1.6761755080336045,0.8025415443802064,43770.0,234.06185321590647,0.7224918142893124,0.9830477496001828,0.8070320084540954,0.7701408485203218,0.0070633271242093,0.0015327443342335,0.5931169265596015,0.9950180318833356,6
35152.0,711.8899999999999,265.1925196716274,169.68851306525744,1.5628195148933963,0.7684838752081745,35769.0,211.5583051466674,0.6934153943267448,0.9827504263468366,0.8716339122767061,0.7977536674436664,0.0075441658987149,0.0018848041550253,0.6458156546322883,0.994595395765036,6
49896.0,848.727,318.980092167491,200.49341177663769,1.5909754307680446,0.7777730440889151,50662.0,252.0507098266253,0.7353868828297716,0.9848801863329516,0.8704414393319423,0.7901769295817928,0.0063928990734225,0.0015373579338342,0.6458156546322883,0.993372571322175,6
59553.0,970.618,360.8464530600744,211.18953806567217,1.5756522389012382,0.8108446035921044,60682.0,275.36382225632536,0.7725326899128269,0.981394812300188,0.7943590104234077,0.763105248565329,0.0060592489557213,0.0012674660107258,0.5823296203879527,0.9949904713720672,0
51894.0,901.802,367.3547664434548,182.16246109505963,2.0166326488735486,0.8683932637501813,52605.0,257.0476472066736,0.6530586562299435,0.9864841745081266,0.801871214015261,0.6997259071803543,0.007078944896201,0.0010467913129213,0.4896163451793697,0.9950180318833356,4
48961.0,839.5329999999999,322.816526057845,194.1723698364493,1.662525550518604,0.7988769293179483,49658.0,249.67795527394543,0.6897858551704705,0.9859639937170244,0.8729404129837705,0.801281110010717,0.0065933401290383,0.0014554021113668,0.598203402432631,0.994528440951412,6
63965.0,1027.602,409.3812775283908,201.01182367580344,2.036602972114966,0.8711518395180234,65081.0,285.38179247980185,0.6786737400530504,0.9828521381048232,0.7612063219808016,0.6971051392549589,0.0064000825065018,0.0009323059875625,0.4859555751756756,0.9896985687186188,4
44174.0,800.778,290.38580480067657,194.7110520313723,1.4913678590462802,0.7418865918330426,44788.0,237.15835142185287,0.6919486215538847,0.9862909707957488,0.8656699150504663,0.8167009113432404,0.0065736814596974,0.0018040168068431,0.6670003785888797,0.9947429265991556,6
31657.0,658.62,245.2135012026252,164.89762869369636,1.4870650545140258,0.7401284361130668,32029.0,200.76589418444817,0.7831045145330859,0.9883855256174092,0.9170854243578892,0.8187391526152185,0.0077459488012959,0.0021470226264902,0.6458156546322883,0.9968299688768988,3
32368.0,675.3849999999999,221.65806493745845,186.17622928517983,1.190581986693524,0.5427019393429459,32806.0,203.00792492902275,0.7534721335662269,0.9866487837590684,0.8917085023385342,0.9158607650315008,0.0068480618183841,0.0029721125583393,0.838800940924086,0.9986612906857952,5
39445.0,871.7733639053255,258.5095736205387,194.66685002316268,1.3279588876574495,0.6579800494636664,39899.0,224.1047385533793,0.7531840140535793,0.9886212687034764,0.9422325141978222,0.8669107894717215,0.0065536715330343,0.002283295214017,0.7515343169024835,0.9980066755102232,5
47446.0,828.5749999999999,313.917160535075,206.1241428233428,1.6276389995522729,0.7890049410115343,47949.0,245.7847095315421,0.7047831253713607,0.9895096873761704,0.8684519957388179,0.7829604125897404,0.0066163040200454,0.0015337494934216,0.6130270076826965,0.9977866654831876,6
