Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,class
41811,757.03,287.11114538981644,185.6944278250739,0.353739854327744,0.7626864257692779,249304,230.7280186820012,0.5005289658307623,0.9920985193621868,0.9167992264378568,1.0034220492737034,0.0068668806149055,0.0002661321996425,0.6458037610209846,0.9509687594902936,3
40123,724.676,257.40208911500906,198.7044522013415,1.29540171980742,0.6356695258635084,40429,226.0225436840514,0.8729686824977014,0.9517455010315264,0.9600978670166443,0.6467973753765092,0.0064153251031829,0.0001038918776205,0.1480468800567605,0.998812228877275,5
30673,644.6779999999999,232.94867382527173,167.92149279126585,1.3872475164024278,0.6930891331915272,31069,22.68467594049605,0.7334528933524629,0.9872541761884835,0.5012560359991497,0.8483458589849472,0.0075945839606582,0.0024264733596872,0.7196906964569081,0.9983891312377792,3
271254,1106.223,385.9260831196088,257.27225323705414,1.5000688114003933,0.3191105434101969,78905,314.1761010421524,0.7907384740922072,0.999063827115165,0.7960872515065641,0.8140836154491813,0.0049781497745163,0.0013487261493969,0.6627321329428105,0.9941438029403692,0
40824,1942.099964078433,257.1585531828917,73.4485005240944,1.2711129426500174,0.6173200046145156,41179,227.98844526481665,0.7493392070484581,0.9913791009980816,0.6552427068137825,0.8865676153601265,0.0126038635844927,0.0024005603814284,0.7860021366053414,0.9990974887896164,5
-65044,980.964,795.8151810870858,222.9906300836464,0.841810807782976,1.1333117634053704,61109,713.1162484065023,0.7876461988304093,0.987415928913908,0.7879688159252416,0.9868631952275012,0.0057251598746307,0.0037267580202157,0.6437682814886528,0.9973231157487534,0
54150,-455.01767255306,385.24742838100167,180.20607584834585,2.137815978553411,0.8838517588811843,54996,30.11546188729514,0.7455083637364907,0.9846170630591315,0.7678241760033605,0.6815763954653403,0.0071144492775808,0.0009470637544316,0.4645463828555259,0.9931146800477336,4
39122,725.817,245.3724593977744,203.2058017931488,2.531023044801936,0.5605029263900956,39532,223.1852985058134,0.7907747660339983,0.9896286552666196,0.933204105641353,1.1027896007939937,0.0062719814783951,0.0026481562173725,0.1093057476332211,0.953594035168288,5
39300,747.1550000000001,280.18771710820226,179.00450720105985,1.5652550960266731,0.7693118043399809,39731,589.5261319839655,0.584361851825259,0.9891520475195692,0.6651349626232091,0.4617077076473829,0.0071294584505903,0.0017866738134836,0.6373888816489042,0.9976761951516896,6
54515,937.25,367.2654562066222,-77.09709896566127,1.913732358482537,0.8526153179283281,55802,643.9363061288718,0.8652781111597111,0.9769363105265044,0.7798570135049187,0.7173531101778008,0.0067369615006259,0.0011004638245484,0.5145954846817641,1.0122885730452995,4
-80974,805.1129999999999,287.38033899137594,-12.753467168446434,2.452435045806678,0.3459051951120899,48997,248.771142440994,0.7387828307392996,0.9920199195869136,0.9422932242476948,1.110836771112089,0.0059124457678347,0.0020479470530931,0.7493520430559977,0.998975516697869,5
29634,638.975,61.86393696631194,156.79847777274225,1.5365714757668243,0.7592496077529338,29937,194.2451561009484,0.7247780468119451,0.9898787453652672,0.5365483065570753,0.5134157073032132,0.0081302580950683,0.0021188804280023,0.4211856220150288,0.9987664468517022,3
63653,1016.303,355.13717060533173,228.64441465430565,1.5532291534095608,0.7651769744649645,64755,63.0282178938011,0.8864279716427123,0.9829820091112657,1.078418143853444,1.2072852309133952,0.002474592410001,0.0014211191313371,0.642594101841297,0.9980958927889348,0
-44808,1911.1244955348025,379.7136483008032,183.156466960646,2.0731653902364844,0.3289757087394985,391564,263.21243007820584,0.6761394701525921,0.9907503505034504,1.0921522283323024,0.6931866453999385,0.0069783626762134,0.0009938802218078,0.48050772536082,0.99617198595931,4
43741,755.847,260.6932803185712,213.92277344635795,1.2186326687838176,0.910866764147212,44085,235.99315864291648,0.7566338003805569,0.9921968923670182,0.9621234153277236,0.9052521735678388,0.0059599295927978,0.0024688755401902,0.819481497749297,0.9986469246211856,5
84156,347.51048664510245,-42.87362032483645,247.4989462743194,1.7604118791172887,0.8229948162196264,85328,327.33888728156387,0.4715462203698772,0.9862647665479092,0.9812101485674471,1.1200082782194083,0.0051772908062446,0.0010174712598112,0.5644427694598105,0.9936517564389116,2
64036,1028.773,354.63211806943593,230.47969432433152,2.436986073824217,0.7600094077513773,65223,285.5401328826841,0.7769284899662712,0.981800898456066,0.7603174262551803,0.8051727926875933,0.0055380117132462,-0.0012758335092983,1.1966528336293991,0.997524518988682,0
50712,877.164,316.2129383742451,204.46541377305024,1.546535096274184,0.7628235299964321,51454,-156.8565441385979,0.7175380261761585,0.985579352431298,0.4197727026644025,0.8035830967697966,0.0062354657354126,0.0016038798500042,0.6457457934141362,0.9986685327863803,0
48947,570.1915482441048,928.27147442218,198.622003348542,0.9987052687915252,0.7764174960702592,49509,249.64225603080905,0.7858931954657846,0.9886485285503646,0.882584905088529,0.7921039325626168,0.0138578026759026,0.0015635734631664,1.0659465445239726,0.9955725418236197,6
46955,873.0169999999999,137.98197649982788,166.76391163500867,2.164184338188709,0.8868445770081188,47609,244.5096374849866,0.6577896698093384,0.9862631015144196,0.7741877720596441,0.6774849601472306,0.007686249509862,0.0009988329833931,0.4589858712256947,0.993330033956548,4
85601,1136.7240000000002,407.7603520208111,134.19646876672388,1.517138216272983,0.7520239985432567,87003,330.13721127566737,0.4733697347618799,0.9838856131397768,0.8324892674468901,1.139916361723826,0.0047634998658988,0.001262594379333,0.655509463313865,0.9944984579220576,0
49425,829.0269999999999,312.2965835849035,202.48794836195,1.542297139712577,1.0897140842561963,341340,250.85825579106503,0.7494086608442504,0.9904809619238476,0.9036894079309544,0.8032692926429811,0.0009818481619143,0.0016227251915726,0.9380480062486996,0.9951542070185077,6
69452,1053.073,728.2210381714008,559.0698738354315,2.025259871494621,0.8695960641310811,70718,163.72749874431543,0.824307162779657,0.9492534536606024,0.7870053138922709,0.6967057973734274,0.0061455853800408,0.0003438607313055,0.1457428209760852,0.9830590517451564,4
-75791,-58.261052477134015,984.9581521172402,200.0564929475602,2.980770178006676,0.7587576607898843,48634,247.5320314854024,0.701307218117431,0.9894929473208044,0.8962515029357763,0.8059507827587209,0.0063821967890274,0.0016610551021946,0.649556664229395,0.9972114955839496,6
34831,-69.5360560176976,278.0541442341059,108.22069069266637,1.7382926138366743,1.014421602719729,35174,210.59013885429312,0.6757920878523893,0.9902484789901632,0.8735217064989041,0.4789259229638287,0.0079829503670324,0.0016202343160713,0.5736107966756003,0.9640054661105087,3
25098,581.869,207.7521342229261,154.42720609641825,1.3453078604116806,1.0639548501147034,25444,178.76175791752303,0.7166761850371216,0.9971516780375616,0.9315336311195708,0.8604569025784581,0.0082776370317525,0.0027989982897193,0.7403860811949142,1.0010165819890842,3
234453,1210.626,405.2430606224961,607.6696231762679,1.4423605028896196,0.7206414432670496,91061,336.4519404071986,0.7806803414000211,0.9763455266250096,0.7622998362242521,0.8302472592383764,0.0045580557281484,0.0013359468978684,1.0484212586746735,1.0063101722809646,0
51674,90.56047605575714,318.88585743066244,531.6084597287371,1.5407620768002477,0.760763262850134,52718,256.5022031769801,0.4471307880954067,0.9801965173185628,0.7841293438336094,0.8043699562084002,0.0061711084381054,0.0015935522383044,0.6470110264507039,0.9968900528268464,0
208502,1770.466,674.4861852310231,401.01715509102473,1.6819384823522705,0.8040571127160826,212629,515.2407122465876,0.568477417418717,0.9805906061731936,0.8358818730713585,0.7639010605830404,0.0099556045046203,0.0006795024836094,0.583544830359894,0.9679466788470176,1
69473,103.86629415804804,351.0587716367821,-73.55928501129681,1.3895816525335842,0.6943462814955232,70650,297.41514906168777,0.7568936777539303,0.9833404104741684,0.6613119733770518,0.8471947522490737,0.0050531684487035,0.0016057449558003,0.7177389482383695,1.0115813765075945,0
44258,771.799,769.0950868185266,203.84238475657963,1.3584168355494757,1.0226057005689282,383274,237.3837310577303,0.7661069759390687,0.9905550581915846,0.9336696147749768,0.8572814069306981,0.0062565621413505,-0.0008577992179796,0.7349314106690772,0.9983432012269996,5
48439,835.3699999999999,715.383135120924,579.4550754828967,1.7102172359819892,0.8112344334174167,49173,166.56430974716406,0.8026612315238285,0.985073109226608,0.8722626636685498,0.7626211412446057,0.00672277589796,0.0014026966483716,0.3056821257364771,0.9946469611683176,6
41609,769.25,283.62429849587363,187.3079087123201,1.5142142178923292,0.7509064928920807,42259,230.16998982683512,0.7358563975594659,0.984618661113609,0.8836130729630454,0.811531279398418,0.0068164170851468,0.0018237150169672,0.6585830174420332,1.010452232731593,6
81837,2390.1042968778447,433.83818558602906,241.5270263613646,1.7962303934340458,0.8306992358215823,82554,322.797311981515,0.7719961889309197,0.9913147757831238,0.8562259493277223,0.744050023041379,0.0053012474258101,0.0010022276386379,1.0283325090745017,0.9944118926806816,2
73163,2010.6440775296533,419.72484643930295,223.08268664369928,1.8814765625880885,0.8470598904209995,73802,113.41415589734628,0.7886663504656778,0.9913416980569631,1.024364236988547,0.7271703006903192,0.0057368457613725,0.000989458237464,0.5287766462060491,1.0176191137490913,2
-27648,283.1883146418967,312.40276237002894,161.88580033426837,1.9297724798899407,0.8552620122854713,12914,223.91148597835817,0.8801435384950795,0.9848435585123676,0.8186927806049056,0.5995660225893448,0.0079336354310899,0.0012915107619811,0.5137159067551148,0.9913548193377276,4
353662,2313.271592266946,249.56852915268647,200.9352016819216,1.2420348802185048,1.2328201422142069,39924,693.2672485092234,0.7686879349440926,0.9849463981564972,0.8843702270327103,0.8965789979969576,0.0063466299405611,-0.0005024570882788,0.8038538996492285,0.9984145819640076,5
4770,1027.678,389.14324800926494,243.14148995640693,1.6004806422755524,0.7807749886505472,74836,125.4790043490832,0.7428211840515505,0.9858490566037736,0.8778427699529938,0.7876006313867127,0.0052745875816211,0.0012519658800523,0.6203147545607484,0.992801756792388,2
73478,1011.417,376.0807406723031,249.56671424923027,1.506934696013705,0.7480886858641237,74153,305.8677741574785,0.7760011828320379,0.9908971990344289,1.0843383951594034,0.8133034773615159,0.0051182767722624,0.0013813828064748,1.1743596428957672,0.9967808611154614,0
55676,934.071,333.102779952971,490.2903628262696,1.5448398131262908,0.7622214907673933,57508,266.2496664649084,0.7993567931544414,0.9974068539938542,0.8018961208543144,1.1030801495094449,0.0059828791571407,0.0044801007332428,0.6388834388150877,1.0147966407585522,0
50908,876.799,781.7718635226926,-37.14575294356549,0.8318196500677255,0.8547596595190675,51591,254.59394875640243,0.6819923371647509,0.986761256808358,0.8321388681262412,1.12848263905044,0.0069599266699611,0.001144495099487,0.5163150155068671,0.9947805961175484,4
4087,1041.775,389.4012176249349,238.91012383606585,1.6299067254769506,0.7896698263244433,73829,304.7125211740847,0.7254675686430561,1.0006621228094708,0.8443693958770548,0.782515583881864,0.0012237095515274,0.0012350330135328,0.6123306390179745,0.9548591971528136,0
-58436,1948.471145169942,843.774391422774,192.40707475381487,0.9426307268820578,0.3325844039967665,246336,251.985031491838,0.6689739359062068,0.992536570803065,0.8709111458494454,1.1230427330970207,0.0066311551559799,0.0013789664327352,0.5806205075614195,0.9605760119050976,6
42097,759.6959999999999,288.72161204221896,185.9447054401068,1.5527283304940178,0.7650022010426578,42508,147.18865541835447,0.7145742802824552,0.9903312317681378,0.916603121562146,1.1366904872783494,0.0068584842635394,0.0017490944660096,0.6429877193192076,0.9983852479466692,3
