Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,class
69232.0,1021.513,339.7519042486327,,1.305647612013152,0.6429556109299891,,,0.7796747601243299,0.9814155904909062,0.8337367518738886,,0.0049074402624311,0.0017653108040743,0.7636479625576158,0.99705513873206,0
28679.0,632.3059999999999,245.10668471542985,149.2065897278651,,,28944.0,,,,0.9014035460468828,0.779618085917979,0.0085465561810185,,0.6078043598904133,0.9984606704036276,3
81837.0,,433.83818558602906,,1.7962303934340458,0.8306992358215823,82554.0,322.797311981515,0.7719961889309197,0.9913147757831238,0.8562259493277223,0.744050023041379,0.0053012474258101,,,0.9944118926806816,2
52562.0,864.753,332.3567684254799,202.221978753357,1.643524459973976,,53046.0,258.6967664088007,0.7810336116972273,0.9908758436074352,,0.7783706877231988,0.0063231377882401,,,,6
,1053.073,,,2.025259871494621,,70718.0,297.37019497748344,0.824307162779657,0.9820979100087672,0.7870053138922709,,0.0061455853800408,,0.4853989680937433,0.9830590517451564,4
37152.0,,,192.21658536090763,1.283399580528622,0.6267995370173306,37406.0,,0.7768484442957511,0.9932096455114152,0.9671107102947684,0.8816443067708098,,0.0024747079027571,,0.9975822377573068,5
35254.0,,225.0636401017377,,1.1270536737206418,0.4612519753261374,,211.8650204967621,0.7698052231635951,0.9881713196546698,0.9385294340585678,0.9413560555627316,,,,0.9987399917426004,5
74880.0,1059.737,,259.6779414603901,1.4159685773022794,,75991.0,,,0.9853798476135333,,0.8397486256057078,,0.0015062595357348,0.7051777542066753,0.9985095413692424,0
41943.0,,276.5469405348518,,1.4306634109952634,,42362.0,231.0919432278567,0.7737133370226895,0.9901090600066096,0.912365865632977,,0.0065933991496757,0.0019831379063442,,0.9990089130299852,6
51501.0,905.407,355.09412941881226,185.85387977417253,,,52413.0,,0.6308304752572268,0.9825997367065422,0.789473997039327,,0.0068948977576903,0.001150231308595,0.5200424500472647,,4
32218.0,,,184.4046839490122,,0.5609755664601539,32566.0,202.5369883558988,0.7544315653904695,0.9893140084750968,,0.9092321798465984,,0.0029148078301697,,,5
,1035.853,398.0589466342144,,1.7045081520034655,0.8098192129395274,,302.7695947454062,0.6908175014392631,,,0.7606149724945844,0.0055288268488161,0.0011414903179995,0.5785351363829374,,2
29475.0,635.4069999999999,237.0339180811993,159.30314687096225,1.487942471552053,0.7404885328558817,29797.0,193.72334805352943,0.7650280315614618,0.9891935429741248,0.9174020111995586,0.8172811284635089,0.0080418632088617,0.002213208491755,0.6679484429425865,,3
33107.0,671.8689999999999,244.72831699352903,172.93811558708072,,,,,,0.9880916850713304,,,0.0073920414713966,0.0022587447605454,0.7038198324465678,0.9959900538790398,3
42050.0,776.1800000000001,,201.8053665101487,,,42638.0,231.3865226328309,0.7703299320350999,0.9862094844973966,0.8771037507503321,0.87073690119262,,,0.7581827510985267,0.9983717835616384,5
,718.675,264.23262305028544,,1.4430788454292738,0.7209733121654189,,219.645895908756,0.7087729143284699,,0.9218937184874576,0.8312595673205563,,0.0020538880068231,0.6909924682619585,0.9971566132997912,3
27597.0,,241.45356232335945,,,0.7935456909619211,,187.45023797279185,0.8203626634958383,,0.8518697608552102,0.7763407429945255,0.0087492684829278,0.0019604737061797,,0.9904591295662372,3
44417.0,,277.7135196707936,203.82452720202764,1.3625127627330558,0.6792163836829563,44833.0,,,,,0.856313217967788,0.0062524150588917,0.0020737583816151,0.7332723272663486,0.99909290445937,5
41315.0,758.9200000000001,287.43826773864384,,1.5668686769508835,0.7698576976439441,41704.0,,0.7919302281004409,0.9906723575676194,,0.7979291865973699,,0.001739698529487,0.6366909868239404,0.99761116415138,6
39122.0,725.817,245.3724593977744,,1.207507153991345,0.5605029263900956,39532.0,223.1852985058134,0.7907747660339983,0.9896286552666196,0.933204105641353,,0.0062719814783951,0.0026481562173725,,,5
49606.0,,,,,0.8552782454686596,50112.0,251.31717182901068,,0.9899026181353768,,,,0.0011595602807951,0.516357404086558,,4
93526.0,,,266.62235323849137,1.6862948964405122,0.8051906117642278,94399.0,345.0811522829099,,0.9907520206781852,,0.7675225723983502,0.0048072612272846,0.0010290633518144,0.5890908991409806,0.993380976760988,2
41606.0,775.252,284.4384318896191,187.2336056270638,1.5191633517765506,0.7527932281489241,42111.0,230.16169207374884,,0.9880078839258152,0.8699214471929451,0.8091793030382997,0.0068364762748069,0.0018079696575899,,0.9947043264728505,6
42334.0,775.299,,187.0777910499144,1.550208613249643,0.764119707772207,,232.1665843458493,0.693283985392136,0.9846490207935992,0.8850355625120011,0.8005479195087056,0.0068505126620044,0.0017356101007001,,0.9934930011436928,6
32810.0,,245.8958884099997,170.17546569482437,1.4449549904624015,0.721837027598909,,204.38930858232453,,,0.924213696021942,0.8312026276809138,,,0.6908978082636561,0.9983162359501052,3
80580.0,1081.249,423.2753598634114,,,0.8167369547341109,81322.0,320.3086675610877,0.8054778088764494,,0.8661352012533715,0.7567382794605609,,0.0010625718351894,0.5726528236009302,0.9924483906083356,2
38095.0,,,179.88688384900743,1.501741909870407,0.7460469175244199,38513.0,,,0.989146521953626,,,,,,0.9981223909189988,6
,1165.547,458.4495325717706,,1.8093375495796773,,91924.0,339.25203340178456,,,,0.7399986460858141,,0.0009381238935721,0.547597996208838,0.9907896166152406,2
46323.0,782.3269999999999,262.00602717911727,225.6030472490788,1.1613585471203651,,,242.85855025254293,0.7749171936163806,,0.9511081509940248,0.926919708173414,0.0056560677671808,0.0025755075770208,,0.9978162053767416,5
185149.0,,645.0968411175412,,,0.8206938354762532,186539.0,485.5296370646911,0.8331413400530981,0.9925484751178038,0.8568896028851086,0.7526461239890402,0.0034842037554485,0.0006896784006228,0.5664761879557257,0.9914380615392144,1
,,,,,0.8042337898731784,77076.0,,,,0.865741797242469,0.7647809800760946,,0.0011348864479422,,,2
