0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,class
0.0,0.0,0.71,0.0,0.23,2.072363087059282,0.0,3.794707849736488,0.23,0.23,0.23,1.9,0.0,0.0,0.0,-1.085091593540632,-0.4878957697546084,0.0,9.82806763043607,-1.4674475108996536,12.359935302551786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3852180549804522,0.0,0.0,0.0,0.0,5.795337240610309,0.0,3.500189794683986,8.321105860442715,0.0,0.3513875621906817,0.0,0.0,0.112,0.0,7.835627651914265,0.037,0.0,4.022,97.0,543.0,1
-0.0644759941604085,0.0,-1.9877736617989368,-3.28777049297218,0.0,0.25,0.0,1.0,2.624522035409802,0.0,0.0,6.200332654181215,0.0,-0.2696059290150672,-0.7518930190171156,0.0,0.0,6.584981079164413,0.0,0.0,0.0,0.0,0.0,2.769519561948702,0.75,-1.7074941657642897,0.0,-1.2852213322695802,5.335398367252495,1.0,5.164880078296921,0.0,0.0,0.0,-2.1520811686244885,0.25,1.25,0.0,0.0,0.0,0.0,0.0,0.0,-2.2497588067873533,0.0,0.5,-0.1495531221704772,0.0,-0.9135283178532996,0.153,0.0,0.0,0.0,0.0,1.958,2225.0,329.0,0
-0.3061278355967494,0.05,3.783273337715196,0.0,-2.283409980934214,0.17,0.0,0.0,0.75,-2.6216987063124946,-0.2246490986738642,1.27,-0.9541545933485712,0.0,0.0,0.58,3.431374901700318,0.17,3.01,2.61,1.5,9.853504012862508,0.17,0.34,0.0,0.0,0.0,0.0,0.0,-1.3317183888895054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2321061928176714,0.0,0.0,0.0,0.0,-0.6948538797382932,-0.0576729089447118,0.0,0.0,0.0,0.0,0.0,0.201,0.0,10.789158942696403,0.182,0.027,4.225,-530.0,-339.0,1
0.31,0.2,0.72,0.0,0.0,0.62,0.0,4.2102350535268585,2.440136866501478,0.93,0.0,0.62,-0.4902109034084951,-0.8134521517889421,-1.0241309191926244,0.0,0.2,1.56,1.87,0.41,8.367269880369218,0.0,0.62,0.72,-5.1805502883858745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0631508293833285,-1.7402406733943006,0.0,4.596908225199437,1.2499189482732125,0.0,4.758742119826195,0.0,0.0,-0.2622964555988462,0.0,0.0,7.520199778078592,0.0,0.0,-0.6460347241776216,1.560020056285541,0.0,0.548,0.199,0.033,14.283,-300.0,1514.0,1
1.23,0.0,0.0,8.019102192378087,0.0,0.0,-1.8670027548504395,0.0,0.0,-2.8149781229669792,-0.2163722083465847,2.46,0.0,0.0,0.0,0.0,0.0,0.0,-1.9628941710175791,0.0,13.073122715479752,15.147525124910768,0.0,-0.0781360052070059,0.0,0.0,-16.416683238510064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5154838978371826,0.0,-0.6023556439681053,0.0,0.0,-0.2152469649308024,0.0,-0.414692769612517,386.6479446488372,19.0,106.0,1
0.18,0.0,-2.881468648205154,-5.366322772525697,1.57,-0.0129317592818595,0.06,0.06,0.06,0.12,-1.1839057257022965,0.54,0.3,2.777594818617437,0.0,0.0,0.72,0.06,8.555625208940434,0.24,1.15,-1.6640092431282425,3.459651269590683,0.06,-2.969440182933729,0.0,0.0,-3.266571648462783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9215657598004838,-1.871098418296268,0.0,0.06,0.0,0.06,0.0,0.0,0.0,0.01,1.48463290043035,0.7106881398621049,0.01,0.167,0.0,1.733,1491.0,442.0,1
2.0,-5.132077723758734,0.0,0.0,0.0,0.0,3.672817570597369,0.0,-0.1829195008826941,5.9105220612391625,2.0,2.0,-1.1706632864858952,0.0,-0.6132177326353531,0.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.850695567768393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.172149759895005,0.0,-1.859687188155526,-2.8109540371136714,-0.2243136103915395,0.0,0.0,0.0,0.4433278059828477,3.792585911154265,0.0,-0.7551367616568585,0.0,7.909625034921116,-0.0159423239190054,0.0,5.888,29.0,53.0,0
0.17,0.0,0.17,0.0,1.52,0.35,0.05,3.231695964166636,0.05,0.05,0.05,-0.1362071367788604,0.29,0.05,0.0,0.0,3.9014339232249298,0.05,4.21,0.23,-0.4923517331198956,0.0,0.82,0.05,0.0,7.451889272510244,-2.8044055548277127,0.0,0.0,0.0,0.0,0.0,0.0,-3.32269149877512,0.0,-0.8092062076848447,0.0,1.4784888160382388,0.0,0.0,0.0,-1.60671316268246,0.05,0.0,-2.7354980822689434,8.18465188626665,0.0,2.741916310149784,-0.8423983430870376,0.052,0.0,0.01,0.167,0.0,1.818,13.0,462.0,1
0.0,0.0,-2.1656159337754257,0.0,0.3,0.0,0.15,0.0,-1.4452148801587386,0.0,0.3,6.561117737471683,3.3179706838294205,-0.6689362882624794,0.0,0.92,0.0,-1.1467317674995432,0.61,0.0,0.0,0.0,0.0,0.0,0.0,-4.733401083228358,25.96720071565527,-2.8272970229400256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1043181562465584,0.0,-0.2877913128861256,-0.131013102147449,0.0,-0.2845230464144965,0.0,0.0,0.0,0.0,0.0,0.0,1.5116920048344755,0.083,0.7508172485135595,0.732,0.753,-0.5107141666580303,5.058,45.0,1128.0,1
0.64,0.0,0.64,11.85631989799202,1.93,1.9110837923444155,0.0,0.0,0.0,5.58699196140395,0.0,1.29,2.642574599026504,0.0,0.0,7.2455481962980945,4.59474363795557,0.0,1.93,0.0,2.58,0.0,0.64,0.0,0.0,0.0,26.145370433882228,-1.7779896959596662,0.0,6.527223901017653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1126203007313396,0.0,-2.262164533680871,0.0,-1.7017835142966404,0.0,-2.3787930799094075,0.0,-0.8192588621868961,0.0,0.0,0.0,0.462,0.37,0.0,399.3331056603804,-650.0,122.0,1
