0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,class
0.0,20.727502347335047,0.71,8.849559676313634,5.039612470619329,0.0,-0.2415291848320993,0.0,0.23,0.23,0.23,1.9,0.0,-1.1276560787744698,-0.3873724397615641,0.23,5.116410845683259,0.0,9.913785429239184,0.23,8.467453182968656,-12.002822962044243,-2.487911915855852,-0.1067577784002865,-15.087281067313729,0.0,-0.003398609506231,-5.7025224576495335,0.0,-0.6215030165895092,0.0,0.0,5.0209295735378285,-2.164703809848361,-2.248137723523608,-1.185917720355444,5.150293876472493,1.5619615452883229,-1.892337813889624,0.0,-0.6073236791016745,6.295517867965005,2.059050261039515,-0.9689399930133664,-5.391898580158146,11.584082559004996,0.0,-0.4705160778610529,1.5630894323882365,0.112,-0.8850083251591451,-1.2723156904898456,-1.339764773579599,1.416742192002018,-18.73957665113295,-353.0,-210.0,1
0.0,26.539262959862384,-2.426273370456028,-1.8640626840870893,0.0,0.25,0.0,5.090351949491806,-1.1153163877631975,0.0,0.0,-2.406310079889584,0.0,0.0,-0.5138101552887261,-2.502577905277699,0.0,0.25,0.0,5.178697092672204,0.0,-9.00740273443644,0.0,2.3096713395841264,0.75,-5.779606527814565,-5.305152262824713,-1.466108725278962,6.75765201925955,1.0,-0.7492721727831637,-1.4424041739118192,8.508468964542281,0.0,4.595050703410409,0.25,1.25,0.0,5.783354792507386,-0.3936438095693513,0.0,0.0,0.0,3.552951861836758,11.887367842894571,0.5,0.0,-0.9471810913874984,2.043766737227656,-1.5444885746981276,-0.3577123257774655,0.0,0.0,1.2030722543943064,359.7825213687371,-853.0,329.0,0
-0.4322295405371053,-5.8279917881013725,0.58,0.0,8.134322342694983,1.873816444355256,0.0,-0.8092959816163054,0.75,0.23,0.34,-2.1071105190564743,2.710833245397496,0.0,0.0,0.58,0.05,6.976788299289222,15.51117124047941,2.61,1.5,14.02275048437127,5.298493841671339,2.543586790791976,-8.787075573250373,-0.3497040970681633,0.0,7.9364602193605105,-6.378973180232572,6.088560906261378,-1.1270278584080404,0.0,4.654731522319776,0.0,0.0,5.836392873177279,5.584510166553924,0.0,0.0,4.684028399057484,0.0,9.310924546130495,0.0,4.180523287034953,0.0,-0.6928814064681079,0.336632096345261,0.0,-0.0392980545686856,-0.4265174898901374,0.0,9.386831057463263,0.182,-0.2718504224587661,-247.6513828552804,131.0,-1499.0,1
-0.7275872671399906,-2.9388208243793112,0.72,15.049319234180349,0.0,0.62,0.0,-0.181080298652817,2.5281252696571865,5.979396525121444,-0.5970616642751736,0.62,0.31,-1.0772198811019826,1.14,0.0,-1.259101889997162,-1.0703386390210774,1.87,-0.8657064786794689,0.83,-3.081074961867995,0.62,0.72,-0.9984628859905856,-2.3161771542039364,0.0,-1.1495947064824756,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-1.1131923376812871,5.871173358754076,-0.6221024439068983,0.0,-1.5801095472538162,-1.8309888222222963,0.0,0.0,4.85513674660833,-2.3772539040212832,0.0,0.0,0.0,1.722656020576015,-1.6489610637235328,0.0,0.548,0.199,-1.4556324564479566,354.85676241794965,685.0,-1765.0,1
0.18,-0.4097520651368214,0.18,0.0,6.017697470781991,0.36,2.664793745176588,-0.9366912891937264,0.06,0.12,0.06,0.54,0.3,-0.5268211703633296,-0.6208321792628322,0.0,0.72,0.06,15.42359458183412,0.24,9.410142363394357,0.0,0.84,0.06,0.0,0.0,-6.234024214168721,0.0,0.0,0.0,6.358498055964611,5.955165481454703,0.0,-2.925853470527495,-2.376204626972886,0.0,-1.1323344608180246,0.0,0.0,4.220001929799326,0.0,0.0,0.06,4.741561560968535,0.06,0.0,-0.0037561612589067,0.0,1.9245876301589555,2.6838474320027115,0.7914785343148842,0.01,-0.420159801222012,-0.6141346809812928,1.733,-1051.0,442.0,1
0.17,16.343359450901715,-2.8983521310699176,8.379861491804355,-0.8017864836908064,0.35,0.05,0.05,0.05,0.05,0.05,8.046521555377995,0.29,-1.0015952438552005,0.0,0.0,3.639867691978835,0.05,4.21,4.5543927234417865,-2.20506221468022,14.300033547000014,4.272361581338839,-0.1100587517914901,0.0,6.2191464444702325,0.0,8.002307372719228,0.0,0.0,0.0,0.0,7.37533110155906,0.0,0.0,0.0,-3.2893497677872583,-0.8616254636288697,-1.9328554562449385,-2.101999717194945,-3.0672951306631373,7.1960078964453045,0.05,-1.0866779042540289,0.05,8.423681441131151,-0.2382214786313434,-1.580526539221941,0.01,0.052,-0.1628472014036119,0.01,0.167,0.0,1.818,1977.0,462.0,1
-0.3061693215823466,0.0,-3.2162248569597742,0.0,9.6701663467886,0.0,-0.2965289389285108,5.128100186372627,0.61,6.72654222539962,0.3,-0.1367661814584209,0.0,0.0,2.7978484469827247,8.442337767737705,-0.6403971999505824,-3.637975102139821,-1.4832838904483647,-0.3265414202427061,0.0,0.0,0.0,-0.7408139000028198,-3.067632441820896,-3.2068519617445825,0.0,-1.0106559240089208,-4.947916756014573,-0.1852847377531898,4.097821334614687,-2.4094785663228304,0.0,0.0,4.632366571084925,4.653385060415169,-0.3698658290443255,0.0,0.0,7.113449850534748,0.0,-1.2405229912682627,1.7470738976864144,5.365092941360655,13.785145214348256,0.0,0.0,-0.4837749750180038,-0.4404727040242036,-1.1893166592251458,0.9872528653548364,0.732,0.753,-0.1374197898330957,-14.704948366374651,2096.0,-1829.0,1
2.546554286184106,0.0,-2.0806439711313485,0.0,0.0,2.2509324584273784,0.0,-1.700298211135876,0.0,7.052602560340363,-1.503405637749096,-1.8163974447207307,0.0,-1.5929376705002412,-0.6562637251233556,8.324955769074121,0.0,0.0,-0.7802090059020719,-3.073519613391652,8.723100828849518,0.0,-1.5644431259690992,-0.0846349126691232,0.0,7.2362229669731954,0.0,6.97750986342157,-5.9742652234989295,-3.578940555418914,6.812453499077762,0.0,-1.7888873834905965,-0.1940879095337703,0.0,0.0,0.0,0.0,-4.028223572563023,-3.5365799335670296,0.0,-2.669283485024272,0.0,0.0,9.31028972361757,0.0,-0.2061543120268073,2.7060562939324595,0.0,-1.0098730795079809,0.0,0.0,-0.4135855473952168,0.0,-99.7993640273982,10.0,17.0,0
0.64,0.0,4.930582955160168,-4.976953911775587,-6.130716942624895,-0.5541763336219422,0.0,0.0,2.538027735909368,0.0,2.8832762224898643,1.29,0.0,0.0,-0.874180725823789,11.7758780840157,0.64,0.0,1.93,0.0,2.58,0.0,0.64,-1.2201949150204603,0.0,0.0,0.0,0.0,4.985233591372202,-3.5570309652668004,0.0,-3.4684623186626937,0.0,5.040198963858496,6.268321480544362,0.0,0.0,0.0,3.700248054379746,5.456358327792774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3007659632296942,0.0,-1.8504087899402395,2.901877886568716,-0.8408020041456743,2.44,22.0,3634.0,1
0.0,0.0,-0.2319388514418272,9.509971236997034,-0.2061600351716865,0.0,0.0,-2.258513046166747,-0.2789203707258267,4.763858908376422,2.4158192859270544,0.0,0.89,0.0,-1.1760117208074112,0.0,-1.0339365199075663,4.521226162184334,-2.990554124336237,6.476801392111796,0.0,9.734478277745191,5.370547397665474,0.0,0.0,0.0,-12.980702462765958,-1.599939146240397,5.199724996481132,0.89,-0.0751791856907191,0.0,0.0,0.0,-4.436762668913584,0.0,-5.075806988642423,0.0,0.0,-3.965343746068664,0.89,12.374795764564508,-0.1508657553195096,0.0,0.0,0.89,0.481283583661807,4.3477360395292335,0.0,0.269,-0.2381227240365683,-4.055693632558851,-0.0079327143144031,-1.151532953651206,2.27,-212.0,84.0,0
