0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,class
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.687,0.0,0.0,0.0,0.0,1.903,17.0,59.0,0
0.0,0.56,0.28,0.0,0.0,0.0,0.56,0.0,0.0,0.56,0.28,0.56,0.28,0.0,0.0,1.41,0.28,0.0,1.97,0.0,1.12,0.0,0.0,0.0,0.0,0.0,2.309033183840406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.118,0.0,0.158,0.0,0.158,9.25,394.0,555.0,1
0.0,0.0,0.71,9.897105855716756,0.23,0.0,0.0,0.0,0.23,0.23,0.23,1.9,0.0,0.0,0.0,0.23,0.0,0.0,-1.5968735138602668,0.23,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.417386630201659,0.9489999998169976,-1.1810238823432333,0.0,0.0,0.0,0.0,0.0,8.01073510106576,9.105535824423848,0.0,0.0,0.0,0.112,0.0,1.046,-0.6081561750111334,0.0,4.022,97.0,543.0,1
0.0,22.880359983342604,-0.144027023705437,0.0,0.0,0.25,0.0,1.0,0.0,0.0,0.0,-0.0188046574345359,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.75,8.887436610980696,0.0,0.0,0.0,1.0,0.0,0.0,5.568506695090262,0.0,0.0,0.25,1.25,0.0,4.501822902286724,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.153,0.0,0.0,0.0,0.0,1.958,26.0,329.0,0
2.9621065686537618,0.05,0.58,0.0,0.63,0.17,0.0,0.0,0.75,0.23,0.34,1.27,0.34,0.0,0.0,0.58,0.05,0.17,3.01,2.61,1.5,0.0,0.17,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.070996104314095,0.0,0.0,0.0,0.0,0.0,-0.2309042534857963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8793731038447063,0.0,-0.5388457831753768,0.182,-0.2540225646618917,4.225,131.0,1107.0,1
0.24,0.0,0.49,0.0,0.0,1.8406788250504384,0.0,0.0,0.0,0.24,0.0,-2.3606135623748563,0.24,0.0,0.0,0.0,0.0,0.0,11.453331629665406,0.0,0.24,10.773856582115998,0.0,0.0,0.24,0.24,0.0,0.49,6.39573007117126,0.24,0.0,0.0,0.0,0.0,0.49,0.0,-1.84944488700136,0.0,0.0,0.0,0.0,0.0,0.0,4.113144595746622,0.0,0.0,0.5161663956467399,0.0,0.029,1.6256003189065846,0.119,0.0,0.0,0.0,3.574,75.0,336.0,0
0.31,0.2,0.72,0.0,0.0,0.62,3.291215713839048,3.2946052895464946,0.62,0.93,0.0,0.62,0.31,0.0,1.14,0.0,-1.8459041271202747,1.56,1.87,0.41,0.83,0.0,0.62,0.72,0.0,0.0,0.0,0.0,0.0,0.0,-1.2639323460841132,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,4.3558675539709215,0.0,0.0,0.0,0.0,0.0,0.0,-0.023697792878952,0.0,0.0,0.0,0.0,0.548,0.199,0.033,14.283,685.0,-1946.0,1
1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46,0.0,0.0,0.0,0.0,-0.8075502241391527,0.0,6.17,0.0,2.46,0.0,0.0,1.6765948629357046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.896213465606055,0.0,0.0,0.0,-2.5321643817154653,0.0,0.0,0.0,0.0,-0.8817418383679324,0.0,2.1374212462131807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.843,0.0,-0.2156733778286664,2.0,19.0,3486.0,1
0.18,-4.855006417602715,0.18,-3.9074756043410472,1.57,0.36,0.06,0.06,0.06,0.12,0.06,0.54,0.3,0.06,-0.9435845917483956,0.0,0.72,0.06,4.48,6.177233806348083,1.15,0.0,0.84,0.06,0.0,0.0,0.0,0.0,-1.4718086086686042,5.340764861822493,0.0,-0.6325139265686046,0.0,0.0,0.0,0.0,5.670677636925564,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.0,0.0,0.0,0.01,-0.0060782415826454,0.0,0.01,0.167,0.0,1.733,12.0,442.0,1
2.0,0.0,0.0,0.0,0.0,-0.1990375461616553,0.0,3.5718960070109294,0.0,0.0,2.0,2.0,2.6438373926109824,0.0,0.0,0.0,-0.5083014564571725,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6856451575967256,0.0,0.0,-2.611428345731013,0.0,0.0,5.888,29.0,53.0,0
0.0,0.0,-0.5125069635100954,-3.306443084495167,0.3,0.0,0.15,0.0,0.61,0.0,0.3,0.0,0.0,0.0,0.0,0.92,0.0,1.53,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.179388724330213,0.3,-0.3469726949961728,0.0,0.0,0.0,7.519786409417199,2.1091343862633294,0.0,0.0,0.0,0.0,0.0,0.0,1.86554156016314,0.0,0.732,0.753,0.02,5.058,45.0,-1181.0,1
0.0,0.0,0.0,0.0,0.0,2.4232313442293347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.200583741338798,-1.1005403657131243,-2.40930780611473,0.0,0.0,0.0,0.0,0.0,0.0,-0.4133604985951751,0.0,0.0,0.0,-0.6599671964463368,0.0,0.0,-0.7321991367349077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25,10.0,17.0,0
0.64,0.0,0.64,0.0,1.93,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,1.29,0.64,-0.1860397757980636,1.93,0.0,2.58,0.0,0.64,0.0,0.0,0.0,0.0,0.0,6.513727624534533,0.0,5.273486068759856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6995068860788942,0.0,0.0,0.0,9.533890202805216,0.0,0.0,0.0,0.0,0.0,0.0,0.462,0.37,0.0,2.44,22.0,122.0,1
0.0,0.0,0.0,0.0,0.0,0.0,3.505323345527757,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,3.5288800540271734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0,5.90471147334325,-1.307231009162528,1.78,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.269,0.269,0.0,0.0,-0.2115791546492371,2.27,1488.0,3984.0,0
-0.5871926450556502,-2.376815198041397,0.46,0.0,0.13,0.06,0.0,0.03,2.3081003528375144,0.16,-0.0939306845524844,0.59,0.06,0.03,0.0,0.19,0.0,0.0,1.23,0.19,1.06,0.0,0.0,0.0,-6.681128582955937,0.23,0.0,0.06,0.0,0.06,5.990330465600676,5.006819293080126,-0.9879781426000458,0.0,0.13,0.09,0.13,0.16,0.19,0.0,-1.4096827392910471,0.0,0.0,0.06,0.03,0.0,0.0,0.13,1.6731727895284387,-0.8327797319935276,0.0,-1.4713496606501968,0.009,0.004,1.885,25.0,1738.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2727381876560955,0.0,-4.243909156099626,0.0,0.0,4.186911141336502,0.0,4.92645263506163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2955899152124084,0.0,0.0,0.0,-0.5640814735950219,0.0,0.863,0.143,0.0,-0.1263774531764692,0.0,4.484,33.0,148.0,0
0.0,0.19,0.0,0.0,0.68,0.09,0.09,0.0,0.29,0.09,0.48,6.812148731497963,0.09,2.569580697004473,-0.3863827441496276,0.58,0.87,-1.7851841299670714,3.21,0.0,2.43,0.0,0.0,0.09,0.0,0.0,0.0,-0.3436239421675156,0.0,0.0,4.906504551013144,0.0,0.0,0.0,0.0,0.0,-0.9264272251923544,0.0,0.0,0.0,-1.0598502869874535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6834750513818939,0.0,0.06,0.045,0.0,1.597,20.0,329.0,1
-0.569512901090361,2.07,0.0,0.0,0.0,-0.5978638054033054,0.0,-0.2669227800007023,1.55,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,6.202491558658257,1.03,0.0,0.0,0.0,4.212994888486897,0.0,0.51,0.0,2.59,0.0,0.0,0.0,0.0,0.0,-0.3760319684155838,0.0,0.0,0.0,0.0,-0.499730616220256,0.0,5.373886295594024,0.0,0.0,0.0,3.7623918108058434,0.0,0.0,0.0,0.0,0.0,0.07,-0.2722420814856684,0.0,0.141,0.211,25.812,104.0,413.0,0
0.45,0.9,0.9,0.0,0.45,0.0,2.662688071072401,0.45,0.0,1.8,0.0,2.25,0.0,0.45,0.0,0.45,0.0,0.0,1.8,0.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9946672502299407,-0.5101044688987384,0.0,0.0,0.0,5.398007789570499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.243,0.8393350048258291,7.467926277410805,0.162,1.6340778607343434,69.727,706.0,767.0,1
0.0,0.0,0.0,0.0,5.876617623147665,0.0,0.0,0.0,0.0,0.0,0.0,0.53,-0.286073485623548,0.0,0.0,8.205645108861436,0.0,0.0,0.17,0.0,9.175188503150723,0.0,0.0,-0.3796667223352972,1.41,1.59,0.0,0.0,0.0,0.0,0.0,0.0,5.477021919870381,0.0,0.0,5.052832140836279,2.83,0.0,0.0,0.0,2.83,0.0,0.0,0.0,0.0,3.0,0.0,0.17,0.271,0.753,0.12,0.0,0.0,0.0,-45.58551739367403,20.0,576.0,0
0.47,0.31,0.47,0.0,0.05,-0.8223301045482859,0.05,-1.522842483451707,0.42,0.76,0.26,0.97,0.57,1.23,0.0,0.1,0.47,-0.3582106444572037,3.23,0.0,1.49,0.0,0.99,1.937311046526799,-1.451039262579882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4316958410385756,0.0,0.0,0.0,0.0,2.3782038801818635,0.0,0.02,0.0,0.4286205669731942,0.0,0.0,0.067,0.0,0.328,0.858,0.157,5.928,199.0,4056.0,1
0.09,0.0,0.27,0.0,0.36,0.09,0.0,3.051975405185805,0.09,0.0,0.0,5.78767543387113,0.0,0.36,0.0,0.0,4.717620959389913,0.0,1.99,0.0,3.35,-1.2061881887533672,0.36,0.09,0.0,0.0,30.874962722572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2847244638611403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,-0.0086967894835454,0.015,0.047,0.031,0.253,-0.2164529636802058,0.031,3.771,69.0,4266.0,1
