0,1,2,3,4,5,6,7,class
1.0,0.425,0.34,0.1407195121951219,0.389,0.2015,0.0905,0.088,0
1.0,0.51,0.375,0.15,0.8415,0.36444625,0.156,0.255,1
2.0,0.345,0.27,0.095,0.197,0.0665,0.05,0.07,1
0.0,0.47,0.36,0.145,0.537,0.1725,0.1375,0.195,1
2.0,0.5242412935323383,0.475,0.155,1.161,0.572,0.2455,0.275,1
1.0537897310513449,0.275,0.215,0.075,0.1155,0.0485,0.029,0.035,0
0.0,0.61,0.48,0.19,1.2955,0.36444625,0.3225,0.365,1
2.0,0.51,0.395,0.125,0.5805,0.244,0.1335,0.188,1
0.0,0.6,0.4101228501228501,0.15,0.9625,0.4375,0.2225,0.2775,1
2.0,0.65,0.51,0.175,1.446,0.6485,0.2705,0.2381525423728813,1
0.0,0.52,0.405,0.14,0.8175,0.36444625,0.183,0.26,1
1.0,0.45,0.35,0.11,0.514,0.253,0.1045,0.14,0
2.0,0.5242412935323383,0.445,0.15,0.9525,0.4315,0.1945,0.287,1
2.0,0.66,0.52,0.1407195121951219,1.558,0.755,0.298,0.4,1
2.0,0.505,0.4101228501228501,0.15,0.775,0.3445,0.157,0.185,0
1.0,0.485,0.37,0.13,0.458,0.36444625,0.113,0.136,1
0.0,0.5,0.4101228501228501,0.115,0.6785,0.2945,0.138,0.195,1
1.0537897310513449,0.58,0.46,0.18,1.0515,0.4095,0.2595,0.276,0
2.0,0.635,0.51,0.155,0.986,0.405,0.2255,0.31,1
2.0,0.6,0.4101228501228501,0.155,1.262,0.6245,0.2455,0.33,1
2.0,0.62,0.505,0.185,0.8421491442542787,0.69,0.368,0.35,1
2.0,0.67,0.535,0.19,0.8421491442542787,0.7465,0.2935,0.508,1
1.0,0.495,0.33,0.1,0.44,0.177,0.1826838235294117,0.15,0
2.0,0.6,0.4101228501228501,0.155,0.9595,0.4455,0.189,0.295,1
0.0,0.425,0.35,0.1,0.4425,0.175,0.0755,0.175,0
2.0,0.54,0.435,0.18,0.996,0.3835,0.226,0.325,1
1.0,0.5242412935323383,0.315,0.115,0.384,0.1885,0.0715,0.11,0
