0,1,2,3,4,5,6,7,class
2.0,0.63,0.48,0.185,1.21,0.3405280373831776,0.2555,0.322,1
0.0,0.52,0.405,0.14,0.8175,0.2795,0.1709292929292929,0.26,1
2.0,0.56,0.43,0.155,0.8675,0.4,0.172,0.229,0
1.0,0.47,0.394368932038835,0.12,0.4705,0.1845,0.1055,0.155,1
1.0,0.545,0.394368932038835,0.13,0.686,0.3285,0.1455,0.18,1
0.0,0.59,0.465,0.15,1.151,0.613,0.239,0.2515,1
2.0,0.505,0.394368932038835,0.12,0.653,0.3315,0.1385,0.167,1
0.0,0.565,0.49,0.155,0.9245,0.405,0.1709292929292929,0.255,1
1.0,0.39,0.31,0.085,0.7741262626262626,0.181,0.0695,0.079,0
2.0,0.55,0.394368932038835,0.155,0.7895,0.343,0.159,0.25,1
2.0,0.605,0.475,0.175,0.7741262626262626,0.5395,0.275,0.309,1
2.0,0.485,0.39,0.12,0.599,0.251,0.1709292929292929,0.169,0
2.0,0.55,0.44,0.16,0.985,0.4645,0.201,0.2292259615384615,0
0.0,0.625,0.525,0.195,0.7741262626262626,0.4505,0.2445,0.53,1
0.0,0.57,0.394368932038835,0.135,0.7805,0.3345,0.185,0.21,0
1.0,0.445,0.33,0.1,0.437,0.163,0.0755,0.17,1
1.0,0.345,0.255,0.1347115384615384,0.2005,0.105,0.037,0.05,0
1.0,0.36,0.275,0.095,0.217,0.084,0.1709292929292929,0.09,0
1.2149532710280373,0.36,0.265,0.095,0.2315,0.105,0.046,0.075,0
2.0,0.51,0.39,0.1347115384615384,0.769,0.3935,0.1455,0.19,0
1.0,0.555,0.43,0.14,0.7665,0.341,0.1709292929292929,0.23,1
2.0,0.53,0.435,0.16,0.7741262626262626,0.316,0.164,0.335,1
1.0,0.5187378640776699,0.355,0.125,0.5325,0.225,0.126,0.1465,0
2.0,0.61,0.47,0.175,1.214,0.3405280373831776,0.2835,0.325,1
1.0,0.54,0.42,0.14,0.6275,0.2505,0.1175,0.2292259615384615,1
1.0,0.3,0.235,0.08,0.7741262626262626,0.05,0.0265,0.043,0
2.0,0.625,0.48,0.145,0.7741262626262626,0.4645,0.2445,0.327,1
2.0,0.52,0.4,0.145,0.7741262626262626,0.3525,0.1845,0.185,1
0.0,0.61,0.485,0.165,1.0915,0.3935,0.2435,0.2292259615384615,1
2.0,0.5187378640776699,0.455,0.165,0.867,0.3765,0.1805,0.268,0
1.0,0.3,0.215,0.05,0.1185,0.048,0.0225,0.2292259615384615,0
