sex,length,diameter,height,whole_weight,shucked_weight,viscera_weight,shell_weight,class
1,0.51,0.6069718424316413,0.13,0.6025,0.281,0.7452810523851445,0.162,0
1,0.425,0.34,0.105,0.389,0.2015,0.0905,0.088,0
0,0.505,0.385,0.15,0.6415,0.246,0.152,0.215,1
3,0.51,-0.07738747421589556,0.15,0.8415,0.3845,0.156,0.255,1
1,0.655,0.515,0.145,1.25,0.5265,0.283,-0.20467401038365157,1
2,0.58,0.455,0.17,0.93,0.408,0.259,0.22,1
2,0.63,0.48,0.185,-0.8011204239021612,0.53,0.2555,0.322,1
2,0.525,0.6877565275571202,0.19,0.872,0.4625,0.1725,0.7122068291745366,1
0,0.705,0.55,0.2,1.7095,0.633,-0.27025861101283144,0.949798634571935,1
1,0.255,0.185,0.06,0.0925,0.039,0.021,0.025,0
0,0.535,0.425,0.135,0.771,0.3765,0.6501901459880072,0.1795,0
2,0.345,0.27,0.095,0.197,0.0665,0.05,0.07,1
0,-0.07843182796585804,0.916859584999844,0.145,2.5244747274662758,0.1725,0.1375,0.195,1
2,0.605,0.475,0.155,2.9284865121395187,0.572,0.2455,0.275,1
1,0.275,0.215,0.075,2.7534458234121564,0.0485,0.029,0.035,0
2,-0.16700503095139096,0.35,-0.04926851677934113,0.3615,0.1565,0.0695,0.117,0
2,0.63,0.49,-0.042801954206784225,1.1955,0.5845,-0.30078583938028414,0.3,1
0,-0.07815625744643243,0.505,0.165,1.367,1.7306168407256015,0.3515,0.396,1
0,0.585,0.455,-0.026878171542591842,3.7212049305049915,0.345,0.2495,0.315,1
1,0.52,0.4,0.145,0.66,1.3122041476371131,0.1055,-0.34680111948048453,1
0,0.61,0.48,0.19,1.2955,0.5215,0.3225,0.365,1
0,0.72,0.03891202779656425,0.18,1.6705,0.732,0.3605,-0.04449535872840599,1
2,0.49,0.42,0.125,-0.7966432301238403,0.239,0.1435,0.22,1
2,1.1345952746873087,0.840584460514137,0.125,0.5805,0.244,0.1335,0.188,1
1,-0.16513317894858953,0.9679100137739934,0.075,-0.001695497547698821,0.083,0.0365,0.055,0
1,-0.07523951220570552,0.38,0.12,0.441,0.1785,0.0885,0.1505,0
0,0.65,0.485,0.16,3.6954660155362395,0.5715,0.2785,-0.2168645965960012,1
0,0.13757108327696016,0.36,0.13,0.472,0.182,0.114,0.15,1
2,0.465,0.36,0.105,-0.1819616909516968,0.188,0.0845,0.19,1
0,0.64,0.495,0.33877117443877286,1.2265,0.49,0.377,0.7098918380909673,1
0,0.11331311337533304,0.45,0.15,0.9625,0.4375,0.2225,0.2775,1
2,0.65,0.6582585663718477,0.175,1.446,0.6485,0.2705,0.45,1
0,0.53,0.4,0.165,0.772,0.2855,-0.3395159322959429,-0.020248461463287404,1
2,0.35,0.275,0.11,0.2925,0.1225,0.0635,0.0905,0
1,0.475,0.365,0.017122556193529564,0.49,-0.1973000989150363,0.1235,0.1335,1
3,0.605,0.495,0.19,-0.7853918805434326,0.469,0.2655,0.41,1
2,-0.255171407291063,0.48,0.24612784576223384,0.9465,-0.33162138407290587,-0.1455736303883113,0.2505,1
1,0.42,0.315,0.115,0.355,0.1895,0.065,0.087,0
1,0.225,0.7776890266513667,0.045,0.0465,0.025,0.015,0.015,0
1,0.7897170466140736,0.46,0.14,0.7635,0.326,0.153,0.265,1
2,0.69,-0.08030789267403755,0.195,1.777,0.769,-0.11701997249706647,0.4305,1
0,-0.09526196697308742,0.63,0.31293668446888745,2.657,1.488,0.4985,0.586,1
1,0.385,0.29,0.085,0.2505,0.112,0.061,0.08,0
0,0.14,0.105,0.035,0.0145,0.005,0.566252239595173,0.005,0
0,0.665,0.505,0.165,1.349,0.5985,0.3175,1.087061496767894,1
1,-0.2674108989838614,0.43,0.3267841363492004,2.7289814163952455,0.572,0.297,0.7232103516771288,1
2,0.565,0.415,0.011397201812185218,2.6962814858139432,0.302,-0.22776563469540584,0.185,0
0,0.52,0.405,0.14,0.8175,0.2795,0.183,-0.07269107840401884,1
2,1.0235721992228397,0.48,0.14,1.031,0.4375,0.2615,1.1418090570329489,0
2,0.625,0.08477582935380179,0.155,1.0485,0.487,0.212,0.3215,1
1,0.45,0.35,0.32844728261105127,0.514,0.253,-0.11489297123882172,-0.13780938802371617,0
2,0.625,0.5,0.17,1.0985,0.4645,0.003731058650224439,0.354,1
0,0.635,0.485,0.155,3.4449545490960105,0.467,0.1975,0.35,1
-1,0.595,0.46,0.16,-1.0528508142278676,1.3262800366676146,0.2025,0.2875,1
3,0.545,-0.14247637578905464,0.14,0.7505,0.2475,0.13,0.255,1
2,-0.13504777169203747,0.48,0.16,1.262,1.4527039289231922,0.2725,0.335,1
2,0.485,0.37,0.13,0.526,0.2485,0.105,0.786167327607652,0
2,-0.13622990719277692,0.38,0.135,0.681,0.3435,0.142,0.17,1
2,-0.14720340659627965,0.515,0.19,1.6385,0.831,0.0031925663399051674,0.9580330400556405,1
1,0.435,0.335,0.105,0.3535,0.156,0.05,0.1135,0
1,0.52,0.41,0.145,0.646,-0.490140742856557,-0.23946370219326363,0.165,1
2,0.58,0.445,0.15,0.9525,0.4315,0.1945,0.287,1
0,0.565,0.44,0.2619758232676242,0.863,0.435,0.149,0.27,1
2,0.705,0.56,0.165,1.675,0.797,0.4095,0.388,1
3,0.415,0.7314702575722883,0.14,0.417,0.1535,0.1015,0.144,1
1,0.405,0.31,0.09,0.312,-0.028739285471024556,0.06,0.087,0
2,0.61,0.47,0.15,-0.9651757320968196,0.565,0.258,0.3085,1
1,0.55,0.465,0.15,0.936,0.481,-0.1383352124884488,0.2435,1
2,0.66,0.52,0.19,1.558,0.755,0.298,0.4,1
2,0.585,0.45,-0.05025270848039219,2.62086168975789,0.4315,0.276,0.315,1
2,0.505,0.4,0.23848299197571787,0.775,0.3445,0.157,0.185,0
0,0.61,0.8342764360340817,0.013573958181349613,1.1185,0.478,0.2945,0.2985,1
0,0.00435864607867642,0.33,0.125,0.463,0.186,0.11,0.145,1
1,0.575,0.45,0.135,0.8715,0.45,0.162,0.225,1
0,0.585,0.465,0.17,0.9915,0.3865,0.5751611432881836,0.265,1
2,0.555,0.425,0.13,0.7665,0.264,0.168,-0.5180293395900988,1
2,0.36,0.28,0.105,-1.4828710851849654,0.0695,0.045,0.08,1
2,0.56,0.8024341083269387,0.29304575723334686,0.8675,0.4,0.172,0.229,0
0,0.9235169294110058,0.405,0.12,0.646,0.2895,0.9224248050069684,0.177,1
2,0.63,0.49,0.17,3.1541508248748578,0.5255,0.273,0.339,1
2,0.58,0.465,0.175,-0.9854502629176525,0.401,0.1865,0.385,1
2,0.07881875041783296,0.365,0.115,0.5885,0.318,-0.17656895516859808,0.1325,0
2,-0.019038399070038736,0.495,0.16,2.9178501878991314,0.497,0.221,0.315,1
2,0.65,0.515,0.175,1.4805,0.5295,0.272,0.525,1
2,0.54,0.415,0.145,0.74,0.2635,0.168,0.245,1
1,1.1289209432711615,0.37,0.23878484824097734,0.458,1.3028660791140028,0.113,0.136,1
1,0.44,0.345,0.12,3.3219625144132956,0.1655,0.083,0.11,0
0,0.615,0.021980695057448846,0.17,1.1025,0.4695,0.2355,0.345,1
2,0.38,0.3,0.1,0.2505,0.106,0.0535,0.0775,0
1,0.52,0.7874856528293348,0.14,0.6385,-0.5359292959562598,0.1405,0.171,0
0,-0.21594244339684038,0.385,0.115,0.6785,0.2945,0.138,0.00010544088584352185,1
0,0.615,0.48,0.165,1.1615,0.513,0.301,0.305,1
2,0.42,0.34,0.125,0.4495,0.165,0.1125,0.144,1
0,0.62,0.475,0.16,1.3245,0.6865,0.233,-0.006509974573291388,1
0,0.62,0.5,0.24123365239075661,1.293,0.596,0.3135,-0.25942651683542184,1
-1,0.41,0.9525403395737448,0.105,4.011005248784878,0.1405,-0.0936711738913843,0.105,0
0,0.73,0.575,0.21,3.6775612211154494,0.9285,0.409,-0.38207239092216455,1
1,0.355,-0.11039719039562157,0.085,0.2435,0.122,0.0525,0.06,0
1,0.365,0.255,0.08,0.1985,0.0785,0.0345,0.053,0
-1,1.0700534076260415,0.455,0.15,0.9335,0.382,0.5679780490000256,0.2615,1
0,0.58,0.46,0.18,1.0515,0.4095,0.2595,0.276,0
0,1.012284676419503,0.325,0.105,2.988702589363378,-0.6639027639632749,-0.2085011175798719,0.12,1
0,0.012794248675547348,-0.06650954443904647,0.145,0.8495,0.4215,0.5389059352892858,0.225,0
2,0.505,-0.010900669934704371,0.11,0.625,-0.301038168006441,0.16,0.175,1
0,0.47,0.375,0.3509984028405686,0.6015,0.2765,0.1455,0.135,0
2,0.545,-0.13699405502448486,0.155,2.5351170860936234,0.409,0.144,0.228,0
0,1.0340295521801526,0.525,0.30197312525031006,1.3695,1.3418421355468793,0.318,0.363,1
2,0.55,0.405,0.14,0.8025,-0.5549886879195952,0.1635,-0.19084340728379307,1
2,0.62,0.475,0.3888154196387368,1.3585,0.5935,0.3365,0.3745,1
0,0.1567149348130148,0.125,0.035,0.0265,-0.07310189222569019,0.0055,0.0085,0
0,0.56,0.44,0.14,0.971,0.443,0.2045,0.265,1
2,0.645,0.51,0.19,1.4865,0.6445,0.296,0.425,1
1,0.47,0.37,-0.07091639619992451,3.1763718935387395,-0.28857742058536817,0.7028215627135255,0.155,1
0,0.71,0.555,0.17,-0.2666117407011179,1.579337950130745,0.38,0.431,1
1,-0.05891761490610112,0.29,0.095,0.213,0.096,0.041,0.061,0
2,0.8515023231930114,0.7335507455970721,0.155,0.986,0.405,-0.009663943594084679,0.31,1
1,0.415,0.325,0.1,0.4665,-0.5598036240210252,0.1065,-0.2778923355267844,0
0,0.59,0.455,0.175,0.966,0.391,0.2455,-0.3205662003552763,1
2,0.635,-0.18186553534828478,0.185,1.4065,0.684,0.3,0.3745,1
-1,0.395,0.29,0.095,0.319,0.138,0.08,0.082,0
3,0.53,0.415,0.13,0.8425,0.275,0.1945,0.265,1
2,0.43,0.043414340325558326,-0.027925105669558317,0.3045,0.0925,-0.2538109924736292,0.12,1
3,0.675,0.545,0.195,1.7345,0.6845,0.3695,0.605,1
1,0.485,0.375,-0.09108333933921496,-1.253533721782725,0.2015,0.09,-0.13231311725904263,0
1,0.42,0.31,0.1,0.2805,0.1125,0.0615,0.0925,0
1,0.375,0.305,0.115,0.2715,0.092,0.074,0.09,0
2,0.575,0.8886580236849853,0.135,0.907,0.4245,0.197,-0.2782567647071297,1
2,0.67,0.54,0.175,1.482,0.739,0.2925,-0.40915828692378053,1
2,0.6,0.465,0.3227450723627209,1.262,0.6245,0.2455,0.33,1
1,0.11497359514163327,0.025246421988847467,0.125,0.657,-0.12751235839973218,0.1505,0.168,1
1,0.783336689908799,0.32,0.31428692152620535,0.3045,0.1215,-0.14359395504619213,0.094,0
0,0.61,0.5,0.18,2.850954460305472,0.5185,0.9020251846425971,0.3345,1
3,0.475,-0.032227793760619544,0.135,0.4355,1.9165672052767881,0.0925,0.125,0
3,0.72,0.595,0.225,1.969,1.4156200669769219,0.423,0.66,1
1,0.575,-0.035015486406665144,0.145,0.872,0.4675,0.6097548742357817,0.217,1
0,0.59,0.46,0.2984253518517183,2.7017336120795234,0.453,0.2205,0.275,0
2,0.585,0.455,0.225,1.055,0.3815,0.221,0.365,1
2,0.08421684709340377,0.505,0.185,1.5275,0.69,0.368,0.35,1
3,0.655,0.07470091410618804,0.19,1.4245,0.6325,0.333,0.378,1
-1,0.55,0.465,0.15,1.082,0.3575,0.194,0.19,1
2,0.61,0.475,0.155,1.168,0.554,0.239,0.3295,1
0,0.68,0.55,0.175,1.473,0.713,0.282,0.4295,1
1,0.51,0.395,0.105,0.5525,0.234,0.127,0.165,0
2,0.65,0.52,0.19,-0.06801779505848349,0.519,0.306,0.4465,1
2,0.695,0.55,0.215,1.9565,0.7125,0.541,0.59,1
2,0.235,0.16,0.06,0.0545,0.0265,-0.24070630029492374,0.015,0
1,0.545,0.7492121055772356,0.13,3.3574609412542893,0.3285,0.1455,0.18,1
1,0.7875617660756546,0.7535473868474831,0.065,0.071,0.03,0.013,0.0215,0
2,0.56,0.46,0.235,3.0650439799885674,0.3325,0.5305819649878903,1.138779731577079,1
2,0.67,0.535,0.19,1.669,0.7465,0.2935,0.508,1
