sex,length,diameter,height,whole_weight,shucked_weight,viscera_weight,shell_weight,class
1,0.51,0.395,0.13,0.6025,0.281,0.143,0.162,0
1,0.425,0.34,0.105,0.389,0.2015,0.0905,0.088,0
2,0.505,-0.08616771474245807,0.15,0.6415,0.246,0.152,0.215,1
1,0.51,0.375,0.15,0.8415,0.3845,-0.21692845573012312,0.255,1
1,0.655,0.515,0.145,1.25,0.5265,0.283,0.315,1
2,0.58,0.455,0.17,0.93,0.408,0.259,0.22,1
2,0.8836069944831968,0.48,0.185,1.21,0.53,0.2555,0.322,1
0,0.525,0.425,0.19,0.872,0.4625,0.1725,0.199,1
0,0.705,0.55,0.2,1.7095,0.633,0.4115,0.9341126169839087,1
1,0.255,0.185,0.06,0.0925,0.039,0.021,0.7599131888343565,0
0,0.535,0.425,0.135,0.771,0.3765,0.1815,0.1795,0
-1,0.345,0.27,0.27643091220773514,0.197,0.0665,-0.11522220634567382,0.07,1
3,0.47,0.36,0.145,0.537,0.1725,0.1375,0.195,1
-1,0.605,0.475,0.155,1.161,0.572,0.2455,0.275,1
1,0.275,0.215,0.075,0.1155,0.0485,0.029,0.035,0
2,0.445,0.35,0.115,0.3615,0.1565,0.0695,0.117,0
2,0.63,0.49,0.15,1.1955,0.5845,0.257,0.3,1
0,0.655,0.505,0.165,1.367,0.5835,0.3515,0.396,1
0,0.585,0.455,0.165,0.998,0.345,0.2495,0.315,1
1,0.52,0.4,0.145,-0.15421516493537868,0.267,0.1055,0.22,1
0,0.61,0.48,0.19,1.2955,0.5215,0.3225,0.365,1
0,0.72,0.575,0.3076324045424145,1.6705,0.732,0.3605,0.501,1
2,0.49,0.42,0.125,0.609,0.239,0.1435,0.9895404865552045,1
2,0.51,0.395,0.125,0.5805,0.244,0.1335,0.188,1
1,0.36,0.265,0.26185074255527097,0.1845,0.083,0.0365,0.055,0
1,0.475,0.38,0.12,0.441,0.1785,0.0885,0.1505,0
2,0.65,0.485,0.16,1.7395,0.5715,0.2785,0.3075,1
0,0.47,0.36,0.13,0.472,0.182,0.5323859425666255,0.15,1
2,0.465,0.36,0.105,0.488,0.188,0.0845,0.19,1
0,0.64,0.495,0.17,1.2265,0.49,0.377,0.2875,1
0,0.6,0.45,0.15,0.9625,0.4375,0.2225,0.2775,1
2,0.65,0.6187042878923446,0.175,1.446,0.6485,0.2705,0.45,1
0,0.53,0.4,0.165,0.772,0.2855,0.1975,0.23,1
3,0.35,0.275,0.11,0.2925,0.1225,0.0635,0.0905,0
1,0.475,0.8465446457807252,0.115,0.49,0.223,0.1235,0.1335,1
0,0.605,0.495,0.19,1.437,0.469,0.2655,0.41,1
2,-0.12835767703638623,0.48,0.15,0.9465,0.4355,0.2605,-0.1534524578931968,1
1,0.42,0.315,0.115,0.355,0.1895,0.065,0.087,0
1,0.225,0.16,0.045,0.0465,0.025,0.015,0.015,0
1,0.585,0.46,0.14,0.7635,0.326,-0.143054875506084,0.265,1
2,0.69,0.55,0.195,1.777,0.769,0.38,0.7601279613784685,1
0,0.78,0.63,0.215,2.657,1.488,-0.07088489919936689,0.586,1
1,-0.11625415900167582,0.29,0.085,0.2505,0.112,0.5317992750466499,0.08,0
1,0.14,0.105,0.035,0.0145,0.005,0.0035,0.005,0
0,0.665,0.505,0.165,1.349,0.5985,0.3175,0.36,1
1,0.625,0.43,0.175,1.411,0.572,0.297,0.395,1
2,0.565,0.415,0.125,0.667,0.302,0.1545,0.185,0
