0,1,2,3,4,5,6,7,class
3.0,1.0737435516870435,0.395,0.13,0.6025,0.281,0.143,-0.2853046562330796,0
1.0,0.425,0.7548113523226933,-0.0526030996947487,0.389,0.2015,0.0905,0.088,0
2.0,0.505,0.9135936320595066,0.15,3.4386838341058272,0.246,0.9968629254186514,0.215,1
2.0,0.51,0.9215358632941232,0.15,0.8415,-0.2172774792815761,0.156,0.255,1
1.0,0.655,0.0641116209958097,0.145,-0.9953952616179208,-1.3748907736783356,0.7200890258555324,0.315,1
2.0,0.58,0.9062382410788548,0.17,0.93,0.408,0.6894337472954731,-0.3741636372661951,1
2.0,0.1288306401073148,0.425,-0.0031919079678048,3.656880785497787,0.4625,-0.2300617667892777,1.2236083347408195,1
0.0,0.705,0.55,0.2,1.7095,0.633,0.000478224389944,0.49,1
1.0,0.255,0.185,0.06,0.0925,0.039,0.021,-0.0804500704625021,0
0.0,0.535,0.7959671379527146,0.2540711036067653,0.771,-0.1118127529829148,0.1815,0.7594218812658331,0
2.0,0.345,0.9121667197103528,-0.0990067106619598,-0.8591459817595057,0.0665,-0.2717183630836411,0.9616386631155384,1
0.0,-0.107782742071761,0.36,0.0108099184801684,0.537,0.1725,0.1375,-0.5129234558506214,1
2.0,0.605,0.475,0.336093964918316,1.161,-0.5730321859396327,0.2455,-0.2613219732331525,1
1.0,0.0994882490501257,0.6854139424526805,-0.1101266611671138,0.1155,-0.847387847625494,0.029,0.8013911769612521,0
2.0,0.828151087499779,1.1542368953558146,-0.0430130664434448,3.560099678880892,-0.0166486584381884,0.257,0.3,1
0.0,0.9902996813814252,0.505,0.165,2.814264230208638,0.5835,0.3515,0.8256179104548109,1
0.0,0.585,0.6743413998074098,0.165,0.998,0.345,1.0238164112726784,0.315,1
3.0,0.0642638249728354,0.6200558476517576,0.145,0.66,0.267,0.1055,0.22,1
0.0,1.0616161394145198,0.48,0.3331234782755297,2.981768842879579,-0.6057263817943855,0.3225,-0.0540139476529074,1
0.0,0.8226742061745504,0.575,0.2545256772717597,1.6705,2.032939154113123,0.9008498123854876,0.501,1
3.0,0.49,0.42,0.125,4.41601994567641,0.239,0.1435,0.22,1
2.0,0.51,0.395,0.125,3.499127395860511,1.8194890234967065,0.1335,0.188,1
2.0,0.928523850137426,0.265,-0.080792047275169,0.1845,0.083,0.0365,0.055,0
2.0,-0.1456774053987758,-0.2308486095184314,-0.0371985316248556,3.010833888438376,0.5715,0.2785,0.3075,1
2.0,0.465,-0.0277106481389117,-0.0803977607888422,0.488,0.188,0.7849950735212778,1.1834015663299091,1
0.0,0.64,-0.1624856150475989,0.17,1.2265,0.49,0.6742960853450423,0.2875,1
0.0,0.8614434726776904,-0.064514370173352,0.2931104048240067,4.405219784484013,0.4375,0.2225,1.1483453612345556,1
3.0,0.65,0.51,0.175,1.446,0.6485,-0.1106136403717358,0.45,1
3.0,0.8982509273198254,-0.1585202337233155,0.3268478726400214,0.772,0.2855,-0.3392268473591293,0.23,1
3.0,0.35,0.275,-0.0032744998377962,0.2925,2.188667947737736,0.9071366752364656,0.0905,0
2.0,0.475,0.8046809539868034,-0.0543264823973023,0.49,0.223,0.1235,0.1335,1
3.0,-0.0428821448563384,0.495,0.19,1.437,0.469,0.2655,-0.2733668563452891,1
2.0,0.575,0.48,0.15,0.9465,0.4355,0.2605,0.2505,1
1.0,0.1535048783917443,0.7214463460496692,0.045,0.0465,0.025,0.015,0.015,0
1.0,0.0044355791401883,0.46,0.14,0.7635,0.326,-0.0391811812777152,0.265,1
2.0,0.69,-0.2451632399209106,0.195,1.777,0.769,0.38,0.4305,1
0.0,1.0761708665350505,-0.1565685869200768,0.3302241615296382,2.657,1.488,0.4985,0.586,1
2.0,-0.322669679605595,0.0598803394512954,0.085,0.2505,1.3834153850338244,0.061,0.08,0
1.0,0.14,0.105,0.035,0.0145,0.005,0.9903225883737352,0.005,0
1.0,0.625,-0.182158800785344,-0.0009575180374589,1.411,0.572,0.297,0.395,1
2.0,0.565,0.0780640400374974,-0.1478076439196417,5.042723324578062,0.302,0.1545,0.185,0
0.0,-0.1167240036132501,0.405,0.14,0.8175,0.2795,0.183,0.26,1
2.0,-0.4748949923915023,0.48,0.14,1.031,2.1791671179163834,-0.4897091848324709,0.27,0
0.0,0.7957501244848181,-0.2475351007114287,0.11,0.514,1.3268994741030056,0.1045,0.14,0
2.0,1.0022537362547017,0.5,0.17,1.0985,0.4645,0.22,-0.2016275620626529,1
0.0,0.635,0.485,0.2436744249143886,1.073,1.4601598383181758,0.1975,0.35,1
0.0,0.7943694024505321,-0.4816319216141125,0.16,0.921,0.4005,0.5602980468273683,0.2875,1
2.0,1.0496331276158586,0.42,0.14,-1.2019752878794585,-0.1356863830269179,0.5528592259463637,0.255,1
2.0,0.818796808805265,0.8252798564594703,0.16,2.958476709303885,0.5685,0.2725,0.335,1
2.0,-0.1215602728112111,0.0883982550472024,-0.0786446612439013,-0.3100575362702843,0.2485,-0.188866685320284,0.1555,0
2.0,1.0163906060290455,0.38,0.135,0.681,1.885510786755352,0.142,-0.0841309886536351,1
0.0,1.0059127396371363,0.515,0.19,1.6385,1.89150902748938,0.3575,0.7296234333491767,1
0.0,0.435,0.335,-0.1016885865675789,-0.9576815090019988,0.156,0.05,1.206442284877988,0
3.0,0.0454718184151126,0.41,0.145,0.646,1.53292246023538,-0.2383149872190429,0.165,1
0.0,0.58,0.7882906103953363,0.3751562190510358,0.9525,1.7942961394369472,0.1945,-0.5860262179637444,1
-2.0,0.565,0.44,0.15,0.863,0.435,0.149,0.27,1
2.0,0.705,0.56,0.165,1.675,0.797,0.4095,0.388,1
2.0,1.0722420941660045,0.0634537445221622,0.14,0.417,0.1535,0.1015,0.144,1
2.0,0.61,0.47,-0.011536975618183,1.1625,0.565,0.258,1.2257468438331978,1
1.0,-0.1143119531446656,0.465,0.15,0.936,0.481,-0.1592533640260167,0.2435,1
2.0,0.585,0.45,-0.0354760091093005,1.047,-0.8821640811779938,-0.1171623274670184,0.8312638351496798,1
2.0,0.505,0.019595386046252,0.4614885379414292,0.775,0.3445,0.157,0.185,0
2.0,0.61,1.0465436275428794,0.3276043557836683,1.1185,1.226629712059384,0.2945,0.2985,1
0.0,0.42,0.33,-0.025444638938597,5.398225290314599,-0.6779028651873622,0.11,0.145,1
1.0,0.575,0.8983443030869109,0.135,0.8715,0.45,0.162,0.225,1
0.0,0.585,-0.2771946336197953,-0.0098065733984019,3.931851994277993,0.3865,0.224,0.265,1
2.0,0.555,0.425,0.13,0.7665,1.3011419627776095,-0.4616566073138189,0.7575202868298733,1
1.0,-0.0072386306971169,0.9465428852845224,0.105,3.1861192482028344,1.5717736927284878,-0.150596740201847,1.1154139375561998,1
2.0,-0.0162642906288337,0.43,-0.0957630526886492,0.8675,1.5321913759678294,-0.1943730342056044,0.229,0
4.0,0.515,0.405,0.2870918883217701,0.646,0.2895,0.1405,0.976554706688526,1
3.0,0.63,0.49,0.17,1.1745,0.5255,-0.4996019461428189,1.0272887394701318,1
2.0,0.58,0.465,0.175,2.903150494193809,1.6495457570804135,0.1865,0.385,1
-1.0,0.8640518070243103,0.365,0.115,0.5885,1.650454945742737,0.121,0.1325,0
2.0,1.1339998857415972,0.495,0.16,-2.195644697232636,0.497,0.937149929182526,-0.2081693468136426,1
