0,1,2,3,4,5,6,7,class
1.0,0.51,0.6069718424316413,0.13,0.6025,0.281,0.7452810523851445,0.162,0
1.0,0.425,0.34,0.105,0.389,0.2015,0.0905,0.088,0
0.0,0.505,0.385,0.15,0.6415,0.246,0.152,0.215,1
3.0,0.51,-0.0773874742158955,0.15,0.8415,0.3845,0.156,0.255,1
1.0,0.655,0.515,0.145,1.25,0.5265,0.283,-0.2046740103836515,1
2.0,0.58,0.455,0.17,0.93,0.408,0.259,0.22,1
2.0,0.63,0.48,0.185,-0.8011204239021612,0.53,0.2555,0.322,1
2.0,0.525,0.6877565275571202,0.19,0.872,0.4625,0.1725,0.7122068291745366,1
0.0,0.705,0.55,0.2,1.7095,0.633,-0.2702586110128314,0.949798634571935,1
1.0,0.255,0.185,0.06,0.0925,0.039,0.021,0.025,0
0.0,0.535,0.425,0.135,0.771,0.3765,0.6501901459880072,0.1795,0
2.0,0.345,0.27,0.095,0.197,0.0665,0.05,0.07,1
2.0,0.605,0.475,0.155,2.9284865121395187,0.572,0.2455,0.275,1
1.0,0.275,0.215,0.075,2.7534458234121564,0.0485,0.029,0.035,0
2.0,-0.1670050309513909,0.35,-0.0492685167793411,0.3615,0.1565,0.0695,0.117,0
2.0,0.63,0.49,-0.0428019542067842,1.1955,0.5845,-0.3007858393802841,0.3,1
0.0,-0.0781562574464324,0.505,0.165,1.367,1.7306168407256015,0.3515,0.396,1
0.0,0.585,0.455,-0.0268781715425918,3.721204930504992,0.345,0.2495,0.315,1
1.0,0.52,0.4,0.145,0.66,1.3122041476371131,0.1055,-0.3468011194804845,1
0.0,0.61,0.48,0.19,1.2955,0.5215,0.3225,0.365,1
0.0,0.72,0.0389120277965642,0.18,1.6705,0.732,0.3605,-0.0444953587284059,1
2.0,0.49,0.42,0.125,-0.7966432301238403,0.239,0.1435,0.22,1
2.0,1.1345952746873087,0.840584460514137,0.125,0.5805,0.244,0.1335,0.188,1
1.0,-0.0752395122057055,0.38,0.12,0.441,0.1785,0.0885,0.1505,0
0.0,0.65,0.485,0.16,3.69546601553624,0.5715,0.2785,-0.2168645965960012,1
0.0,0.1375710832769601,0.36,0.13,0.472,0.182,0.114,0.15,1
2.0,0.465,0.36,0.105,-0.1819616909516968,0.188,0.0845,0.19,1
0.0,0.64,0.495,0.3387711744387728,1.2265,0.49,0.377,0.7098918380909673,1
0.0,0.113313113375333,0.45,0.15,0.9625,0.4375,0.2225,0.2775,1
2.0,0.65,0.6582585663718477,0.175,1.446,0.6485,0.2705,0.45,1
0.0,0.53,0.4,0.165,0.772,0.2855,-0.3395159322959429,-0.0202484614632874,1
2.0,0.35,0.275,0.11,0.2925,0.1225,0.0635,0.0905,0
1.0,0.475,0.365,0.0171225561935295,0.49,-0.1973000989150363,0.1235,0.1335,1
3.0,0.605,0.495,0.19,-0.7853918805434326,0.469,0.2655,0.41,1
1.0,0.42,0.315,0.115,0.355,0.1895,0.065,0.087,0
1.0,0.225,0.7776890266513667,0.045,0.0465,0.025,0.015,0.015,0
1.0,0.7897170466140736,0.46,0.14,0.7635,0.326,0.153,0.265,1
2.0,0.69,-0.0803078926740375,0.195,1.777,0.769,-0.1170199724970664,0.4305,1
1.0,0.385,0.29,0.085,0.2505,0.112,0.061,0.08,0
0.0,0.14,0.105,0.035,0.0145,0.005,0.566252239595173,0.005,0
0.0,0.665,0.505,0.165,1.349,0.5985,0.3175,1.087061496767894,1
2.0,0.565,0.415,0.0113972018121852,2.6962814858139432,0.302,-0.2277656346954058,0.185,0
0.0,0.52,0.405,0.14,0.8175,0.2795,0.183,-0.0726910784040188,1
2.0,1.0235721992228397,0.48,0.14,1.031,0.4375,0.2615,1.1418090570329489,0
2.0,0.625,0.0847758293538017,0.155,1.0485,0.487,0.212,0.3215,1
1.0,0.45,0.35,0.3284472826110512,0.514,0.253,-0.1148929712388217,-0.1378093880237161,0
2.0,0.625,0.5,0.17,1.0985,0.4645,0.0037310586502244,0.354,1
0.0,0.635,0.485,0.155,3.4449545490960105,0.467,0.1975,0.35,1
-1.0,0.595,0.46,0.16,-1.0528508142278676,1.3262800366676146,0.2025,0.2875,1
3.0,0.545,-0.1424763757890546,0.14,0.7505,0.2475,0.13,0.255,1
2.0,-0.1350477716920374,0.48,0.16,1.262,1.4527039289231922,0.2725,0.335,1
2.0,0.485,0.37,0.13,0.526,0.2485,0.105,0.786167327607652,0
2.0,-0.1362299071927769,0.38,0.135,0.681,0.3435,0.142,0.17,1
1.0,0.435,0.335,0.105,0.3535,0.156,0.05,0.1135,0
1.0,0.52,0.41,0.145,0.646,-0.490140742856557,-0.2394637021932636,0.165,1
2.0,0.58,0.445,0.15,0.9525,0.4315,0.1945,0.287,1
0.0,0.565,0.44,0.2619758232676242,0.863,0.435,0.149,0.27,1
2.0,0.705,0.56,0.165,1.675,0.797,0.4095,0.388,1
3.0,0.415,0.7314702575722883,0.14,0.417,0.1535,0.1015,0.144,1
1.0,0.405,0.31,0.09,0.312,-0.0287392854710245,0.06,0.087,0
