0,1,2,3,class
5.4,3.9,1.3,1.0555555555555556,0
6.5,3.0,5.5,1.8,2
5.1,2.5,3.0,1.0555555555555556,1
4.9,3.07,3.3,1.0,1
5.4,3.7,3.5571428571428574,0.2,0
4.9,3.1,3.5571428571428574,0.1,0
5.0,3.07,1.6,0.4,0
5.8,2.7,5.1,1.0555555555555556,2
6.7,3.3,5.7,1.0555555555555556,2
5.685714285714285,2.5,5.8,1.8,2
6.7,3.07,5.7,2.1,2
6.0,3.07,4.5,1.6,1
4.9,3.07,1.5,0.2,0
5.5,2.6,4.4,1.2,1
6.6,3.0,3.5571428571428574,1.4,1
4.9,3.6,1.4,1.0555555555555556,0
6.2,2.9,4.3,1.3,1
5.1,3.8,1.6,1.0555555555555556,0
5.685714285714285,3.0,5.0,1.7,1
5.1,3.4,1.5,0.2,0
5.685714285714285,3.3,1.7,0.5,0
5.685714285714285,2.2,4.0,1.0,1
