Age,Workclass,Education,Maritalstatus,Occupation,Relationship,Race,Sex,HoursPerWeek,Country,class
2,5,-2,-3,4,1,4,1,50,39,0
2,4,5,2,5,0,5,1,40,40,0
2,4,8,2,22,0,4,1,40,58,1
1,4,11,4,1,3,4,0,40,39,0
0,4,4,4,6,2,4,1,30,51,0
2,6,8,2,5,0,4,1,60,44,1
2,9,11,5,-1,0,2,0,45,42,0
2,0,11,2,3,0,4,1,40,39,1
2,4,0,2,10,0,5,0,48,0,1
2,11,17,7,-2,0,4,1,40,39,0
2,4,11,6,1,4,4,0,40,-9,0
2,5,9,2,4,0,4,1,50,50,1
4,4,11,2,1,6,2,0,38,39,1
2,5,11,2,12,0,4,1,43,39,1
1,4,9,-2,1,1,0,0,40,39,0
-1,0,-6,2,0,0,4,1,-16,39,0
4,7,15,2,13,6,0,1,-11,39,1
2,4,9,2,15,0,0,1,40,39,1
0,4,20,7,8,3,4,0,112,39,0
2,5,15,2,3,0,4,1,45,39,1
2,1,11,2,1,5,4,0,40,39,1
4,4,15,2,14,0,4,1,50,39,1
4,11,15,-1,1,1,2,0,45,47,0
2,4,4,3,3,-2,4,1,40,26,0
1,0,15,2,0,0,4,1,5,39,0
5,8,9,2,4,0,4,1,48,39,1
0,8,11,-2,10,5,4,1,40,39,0
4,9,6,2,21,-1,4,0,40,39,0
4,4,-2,3,1,1,4,0,16,39,1
4,-1,9,6,10,1,4,0,40,39,1
2,1,8,2,3,0,1,1,40,39,1
0,4,0,-1,9,3,2,0,18,39,0
2,4,9,4,13,1,4,0,40,39,0
2,4,11,-2,3,0,4,0,25,39,0
1,8,15,2,3,-3,4,1,56,39,0
0,-1,11,2,3,-2,4,1,40,39,1
-2,-2,15,4,4,-2,1,1,50,-7,0
2,7,9,0,4,1,4,1,127,39,0
1,4,-4,0,1,4,2,0,-21,44,0
1,2,12,4,10,1,4,1,40,39,1
2,7,-6,2,-9,0,1,1,40,19,1
2,4,15,0,1,7,4,0,40,39,0
4,0,15,9,-4,0,4,1,46,-9,1
5,6,11,2,3,0,4,1,40,39,1
2,9,9,9,12,4,4,0,32,39,0
4,-2,24,6,-6,1,4,0,27,39,0
2,4,9,2,10,5,2,0,35,57,1
2,4,21,2,7,5,1,0,40,40,1
4,4,12,8,4,0,4,1,50,39,1
6,4,9,2,10,0,-1,1,100,39,1
2,4,22,2,4,0,4,1,70,39,1
2,4,15,2,21,0,4,0,45,-10,1
-1,4,11,2,4,5,4,1,60,-8,1
4,-3,9,0,4,4,2,0,40,39,0
2,10,12,4,10,6,4,0,40,59,1
2,4,11,0,3,1,4,1,50,39,0
0,-1,-5,-3,-6,3,4,0,40,49,0
2,4,12,2,10,0,4,1,60,39,1
2,4,0,2,3,0,4,1,40,64,0
0,4,11,2,3,0,4,1,42,39,1
1,4,9,2,4,-2,4,1,42,39,1
0,-1,11,2,3,0,4,1,40,39,0
2,4,18,2,10,0,4,0,-26,39,1
2,4,18,0,1,4,2,0,40,24,0
2,4,11,0,-9,4,4,0,40,53,0
2,4,-6,2,8,8,2,1,35,39,0
2,4,15,2,4,0,4,1,40,39,1
4,4,15,6,4,1,4,0,54,39,0
2,4,15,6,3,0,5,1,36,-29,1
2,-3,15,4,1,1,0,1,40,39,0
4,4,9,2,12,0,4,1,40,39,1
5,4,-8,2,3,0,4,1,40,39,0
2,2,14,2,10,-2,-2,1,40,39,1
2,2,12,0,10,1,4,1,102,-17,0
4,4,15,2,-4,0,4,1,24,5,1
4,4,11,7,10,0,5,1,-28,39,0
4,4,15,2,10,5,4,0,24,39,0
4,6,14,2,0,0,4,1,40,66,1
4,4,9,2,4,5,4,0,40,9,1
2,4,0,2,3,0,4,1,40,39,0
4,4,0,2,7,0,4,1,37,39,0
-1,4,-2,4,12,1,6,0,37,-12,0
2,2,15,2,11,0,4,1,99,39,0
2,4,11,4,8,4,4,0,111,39,0
1,4,15,4,4,3,4,0,40,53,0
2,1,9,2,1,-2,4,1,-36,39,1
4,0,15,2,14,0,4,1,111,39,1
-1,5,11,2,12,0,4,1,30,39,0
0,6,12,2,4,0,4,1,-9,39,1
2,4,9,2,4,-2,2,0,120,39,1
4,7,15,2,4,0,4,1,35,39,1
5,6,11,2,1,5,4,0,35,20,0
1,0,11,4,12,1,5,1,40,39,0
4,4,1,-2,-4,0,4,1,40,39,0
2,2,9,7,-8,-2,4,1,0,39,1
1,0,19,4,3,1,4,1,40,64,1
2,5,-5,0,12,0,4,1,70,-21,1
2,2,-7,0,10,5,4,0,40,39,0
2,-1,1,2,21,0,4,0,60,39,0
-2,4,18,-2,13,0,4,1,43,-13,1
6,1,11,2,13,0,4,1,40,39,1
2,4,-6,2,14,-1,4,1,80,39,1
2,4,11,2,6,0,4,1,40,39,1
2,6,11,3,3,1,4,0,0,37,0
2,4,8,-3,4,0,-1,1,-38,39,0
2,4,11,2,14,0,4,1,40,39,1
1,-3,21,4,3,1,4,1,96,39,1
4,6,7,0,13,1,4,1,40,39,0
4,6,9,2,13,0,4,1,40,39,1
4,4,-7,2,10,7,4,1,97,39,1
2,10,10,7,10,0,4,1,55,39,1
2,4,11,0,12,1,4,1,60,39,1
7,9,11,2,3,0,4,1,40,39,1
2,6,10,0,10,-2,4,1,63,2,1
0,4,25,0,5,1,4,1,70,39,0
2,4,11,-2,4,0,4,1,60,39,1
4,7,10,3,10,0,4,1,70,39,1
4,6,9,2,12,8,4,1,40,39,1
2,4,11,2,7,0,4,1,40,39,0
2,2,12,2,10,0,4,0,40,39,1
2,8,11,2,4,0,4,1,45,39,1
0,4,11,4,6,6,4,1,40,39,0
1,2,0,2,8,5,4,1,-23,39,0
2,2,9,-1,10,0,-1,1,35,39,1
1,4,9,4,4,1,4,0,40,39,0
-2,7,10,7,10,0,4,1,50,39,1
4,4,9,2,10,5,4,0,50,39,1
4,4,5,2,3,0,4,1,94,39,0
-2,4,11,4,3,-3,4,1,105,39,0
1,9,21,4,18,-2,-1,1,60,39,0
1,4,11,4,-9,3,4,1,40,39,0
2,8,18,2,12,0,-1,1,48,39,1
-1,-1,15,6,1,4,4,0,106,52,1
2,-2,12,2,4,0,4,1,40,39,1
6,2,12,4,10,5,4,0,45,39,1
2,4,12,2,4,0,4,1,50,39,1
2,4,11,2,4,0,4,1,50,39,1
2,4,9,2,10,5,4,0,96,39,1
4,9,9,2,4,0,4,1,-9,-3,1
-1,4,15,4,21,2,4,0,40,-11,0
4,6,9,0,4,1,4,1,18,43,1
4,4,15,2,12,0,4,1,48,-10,1
2,4,8,4,8,1,4,1,40,39,0
2,4,8,2,13,0,4,1,40,39,1
2,4,15,2,3,0,-1,1,-19,39,1
1,4,11,4,8,2,2,0,30,39,0
1,4,11,4,7,1,4,1,40,39,0
2,4,11,6,19,-2,4,1,44,39,1
1,4,9,4,12,7,4,1,-11,39,0
2,4,12,2,4,0,1,1,50,41,1
4,4,18,0,8,1,0,0,40,39,0
4,5,9,2,4,0,4,1,50,-27,1
1,4,8,2,-5,3,5,0,16,39,1
4,6,-3,2,5,8,4,1,-38,39,1
2,2,15,2,14,0,4,1,106,40,0
2,6,7,4,-1,7,4,1,97,39,0
0,-2,9,2,12,-1,4,1,60,39,1
2,-2,-1,2,4,0,4,1,55,39,1
2,4,15,-1,1,1,4,0,40,39,0
1,0,11,-3,0,0,2,0,40,-14,0
0,4,11,2,4,0,0,1,55,39,1
4,4,-4,2,4,0,4,1,50,-15,1
2,4,11,2,8,0,4,1,40,39,0
2,4,15,-1,3,0,1,1,40,39,1
2,4,9,2,4,0,4,1,123,39,1
0,4,15,6,8,3,4,0,16,-7,0
2,-2,9,4,-4,0,4,1,40,39,0
1,4,-11,4,3,1,4,1,40,39,0
2,6,-1,2,0,0,5,1,50,39,1
1,4,15,4,1,3,4,1,40,20,0
2,6,15,0,5,1,4,1,40,39,0
1,4,11,3,8,3,4,0,3,39,0
1,6,6,8,3,1,4,1,15,39,0
0,-2,2,4,12,3,4,0,35,39,0
2,6,11,0,3,1,0,1,-12,39,1
2,4,9,2,1,0,2,1,-2,69,1
2,4,15,6,8,1,4,0,52,43,1
0,4,25,4,12,6,4,1,25,39,0
1,4,11,4,3,1,4,1,-29,39,0
2,4,11,2,14,6,4,1,119,39,0
2,6,12,2,12,0,4,1,45,39,1
4,7,15,2,10,0,4,1,50,39,1
2,4,15,2,13,0,5,1,40,39,1
2,4,15,0,3,0,4,1,-17,39,1
1,4,11,2,8,5,4,0,40,50,0
2,8,7,2,11,0,4,0,116,39,1
2,0,11,2,4,0,4,1,50,39,1
1,4,15,4,1,4,1,0,109,0,0
4,6,5,2,3,0,4,1,40,39,0
4,4,9,2,4,0,2,1,40,39,1
1,4,-10,2,20,0,4,1,45,39,1
2,4,7,0,15,4,4,1,41,39,0
4,2,12,2,10,5,4,0,40,-8,1
2,0,15,-2,13,1,4,0,50,39,1
2,1,15,-1,4,4,2,0,40,39,1
-1,4,18,4,10,1,4,0,45,39,0
4,4,9,2,10,0,4,1,50,39,1
2,4,16,2,3,0,4,1,50,39,0
2,4,11,-2,-1,3,4,1,40,39,0
2,2,12,2,10,0,-1,1,45,39,1
1,4,15,4,14,1,4,1,50,39,0
-2,7,12,2,10,0,2,1,60,56,1
4,4,11,4,6,3,4,1,40,39,0
2,4,11,2,14,3,4,0,40,-8,0
1,9,18,2,8,0,4,0,40,39,0
4,8,19,2,15,5,4,0,40,39,1
2,7,11,0,4,4,4,0,45,39,0
4,4,11,2,4,0,4,1,117,39,1
2,6,9,2,-9,5,4,0,60,39,1
0,7,11,4,8,2,4,0,115,39,0
1,4,15,0,26,3,4,1,40,-10,0
2,10,-8,2,12,0,4,1,60,39,1
4,6,11,2,-5,0,4,1,60,39,1
2,6,8,4,5,1,4,1,3,39,0
1,0,15,4,0,3,5,0,18,39,0
2,5,15,2,10,0,4,0,40,0,1
-1,7,18,2,4,0,4,1,50,39,1
2,4,7,4,10,1,4,0,32,-4,1
2,4,16,2,12,-3,-2,1,118,41,0
5,8,8,2,11,0,4,1,48,39,1
0,4,15,4,7,2,4,1,35,59,0
2,4,9,2,3,3,4,1,40,39,1
1,4,9,2,4,5,4,0,55,-12,1
2,5,15,-4,12,-2,4,1,133,39,1
2,7,10,-3,23,0,1,1,40,19,1
4,4,15,2,8,5,4,0,40,39,1
0,4,15,4,12,0,4,1,3,39,0
2,-1,0,5,7,1,4,1,40,-6,0
4,7,11,2,4,0,4,0,40,39,1
2,4,15,4,1,0,4,1,30,39,0
0,7,15,4,6,3,4,1,40,39,0
2,0,11,3,21,6,2,1,2,39,0
2,-1,15,4,6,3,2,1,93,39,0
2,4,15,2,3,0,4,1,40,39,1
2,7,11,2,3,-2,4,1,43,39,1
-1,5,8,2,20,0,-1,1,94,-17,1
2,4,9,5,4,4,2,0,40,39,0
2,2,15,2,4,0,5,1,40,39,0
2,2,15,2,14,0,4,0,-8,39,0
1,4,-5,4,8,1,2,0,50,-7,0
2,9,11,0,1,1,4,0,40,39,0
6,4,11,2,-6,0,4,1,40,39,1
-1,4,9,2,-6,0,4,1,-15,39,1
2,-1,15,8,4,0,4,1,65,39,1
2,4,8,2,3,0,4,1,45,39,1
6,4,9,2,-4,-2,4,0,44,39,0
2,4,11,4,3,0,4,1,-32,39,1
0,4,11,4,20,3,4,0,-24,39,0
4,4,6,2,18,5,4,0,6,39,0
2,4,14,6,10,-3,-1,0,40,-12,0
2,4,8,-2,6,3,1,1,40,30,0
2,4,17,2,12,0,5,1,38,39,1
0,4,15,4,8,3,4,0,40,39,0
6,4,15,8,12,0,0,1,103,39,0
2,4,9,2,10,8,0,1,70,53,1
4,4,5,2,14,0,4,1,50,39,0
4,4,0,0,-10,2,4,1,40,39,0
2,6,9,2,4,0,4,1,119,39,1
4,4,11,0,1,1,4,0,15,39,0
4,4,11,2,14,0,4,1,45,39,1
-1,4,9,-1,-8,0,4,1,113,39,1
6,4,15,2,4,0,4,1,50,39,1
4,4,11,0,14,7,5,1,40,39,1
1,4,1,2,-6,0,4,1,40,39,1
2,4,9,4,7,8,4,0,8,57,0
4,5,11,2,4,0,4,1,60,39,1
4,0,5,0,0,1,4,0,-36,39,0
4,4,11,6,8,4,4,0,7,9,0
1,4,11,7,1,4,4,0,40,26,0
2,6,9,2,12,0,4,1,40,39,1
2,-2,12,0,4,0,4,0,45,39,1
2,4,14,2,10,0,4,1,-21,39,1
0,4,11,4,3,1,4,1,93,39,0
2,7,9,4,4,3,4,1,88,39,0
5,-2,11,4,1,4,2,0,40,39,0
2,-3,-8,2,4,0,4,1,116,39,1
4,0,9,2,0,0,4,1,54,39,1
1,4,-4,2,8,5,4,0,40,39,0
-1,10,5,2,12,0,4,1,50,39,1
2,4,15,4,3,1,4,1,45,39,0
2,9,14,2,10,5,4,1,40,39,1
2,4,11,0,7,1,1,0,40,30,0
-2,6,12,0,12,4,4,1,5,39,1
4,4,11,2,6,6,6,1,40,56,1
2,-2,9,2,4,0,4,1,-46,39,1
2,4,12,-2,10,-3,4,1,60,0,1
4,0,8,2,10,-3,1,1,40,-23,1
4,2,15,6,4,1,4,0,40,39,0
4,10,10,2,10,0,4,1,40,0,1
2,-1,15,2,8,0,4,1,40,48,1
-1,4,19,0,7,4,4,0,40,39,0
2,4,9,0,11,1,4,1,45,39,0
2,-2,11,4,5,5,4,1,45,39,0
4,0,9,2,-9,0,-1,1,40,-27,0
0,4,11,6,12,5,4,0,126,-15,0
4,6,15,2,22,-2,4,1,40,21,1
2,5,15,4,-7,1,4,0,60,-12,0
2,4,26,2,6,7,4,1,40,39,0
1,0,9,8,0,1,4,0,43,39,0
4,4,9,4,1,1,4,0,40,39,1
2,6,8,8,4,4,4,0,40,39,0
4,4,15,4,3,3,4,0,40,39,0
2,6,9,2,4,0,4,1,91,39,1
4,2,11,9,8,0,4,1,40,39,1
4,4,11,0,8,2,2,1,-46,14,0
2,4,11,5,3,4,0,1,109,39,0
1,4,8,2,10,0,5,1,40,39,0
0,4,15,4,12,3,4,0,10,59,0
-2,8,7,2,5,0,4,1,50,39,0
2,6,15,2,4,0,4,1,40,39,1
1,4,11,2,4,-1,0,1,40,39,1
4,8,15,4,1,-3,2,0,37,66,0
4,4,11,2,3,0,3,1,40,26,0
4,4,9,0,4,-3,2,0,40,39,1
2,2,4,4,8,4,3,0,40,8,0
1,4,9,7,3,1,5,1,55,39,1
2,0,11,2,-2,0,4,1,40,39,1
2,6,7,2,-3,0,4,1,40,39,0
2,5,9,0,12,0,4,1,60,39,1
5,7,12,4,14,3,4,1,-36,39,0
2,4,7,0,19,1,4,0,44,46,1
2,4,15,6,1,4,4,0,40,39,0
2,7,9,4,1,1,4,0,38,39,0
0,4,11,2,7,7,4,0,40,6,0
4,4,11,0,3,8,4,1,40,39,0
2,4,11,2,14,0,2,1,46,39,1
6,-2,8,2,3,0,4,1,45,39,0
2,4,11,-2,3,0,4,1,40,39,0
7,4,0,2,3,0,4,1,40,-28,0
-1,4,9,2,4,0,4,1,127,30,1
2,4,9,2,10,0,4,1,40,39,0
4,5,11,6,4,5,4,0,115,39,1
5,0,11,-2,0,1,2,0,-8,39,0
1,5,11,2,3,0,4,1,48,39,1
-2,4,9,5,12,1,6,0,50,39,1
0,4,0,0,4,6,4,1,45,39,1
2,1,11,0,23,1,2,0,52,-4,0
4,0,16,2,0,0,-1,1,40,39,1
2,4,9,4,12,1,4,1,50,39,1
2,4,7,7,12,0,4,1,45,39,0
2,6,-4,2,3,0,4,1,45,39,1
4,6,11,2,12,0,4,1,80,-14,0
4,4,15,4,5,3,4,1,50,-7,0
2,4,9,4,4,1,4,1,55,39,1
4,5,9,2,4,0,4,1,65,39,1
-1,0,11,0,0,1,4,0,4,39,0
4,6,6,6,8,1,4,0,40,-2,0
0,4,11,4,12,7,2,0,99,39,0
2,6,9,2,4,0,4,1,60,34,1
2,4,11,-2,18,-2,-2,1,50,39,1
2,6,9,0,22,4,-1,0,60,35,1
1,6,0,2,-5,5,4,0,5,39,0
1,4,16,4,6,3,4,1,35,39,0
2,6,14,2,10,5,-2,1,40,39,1
2,4,11,0,8,-1,4,1,-10,39,0
2,4,11,2,-1,0,4,0,40,39,0
