Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,class
41811.0,757.03,,185.6944278250739,1.5461484157202507,0.7626864257692779,,230.7280186820012,0.7262889105058365,0.9920985193621868,0.9167992264378568,0.8036191641698104,,,0.6458037610209846,0.9985084619687749,3
40123.0,724.676,257.40208911500906,198.7044522013415,,0.6356695258635084,40429.0,226.0225436840514,,0.9924311756412476,,0.8780913335286217,0.0064153251031829,0.0023526493118225,0.7710443900180731,,5
48363.0,815.384,,,1.4333940237648626,0.7164437333571225,,248.1485121898309,0.7240837226015092,0.987100724563731,,0.833587727091314,,,,0.9960203534211228,6
30673.0,,232.94867382527173,167.92149279126585,1.3872475164024278,,,197.62104279570443,,0.9872541761884835,,0.8483458589849472,,,0.7196906964569081,0.9983891312377792,3
,1106.223,385.9260831196088,,,0.745383344243722,,,0.7907384740922072,0.9824979405614348,,0.8140836154491813,0.0049781497745163,0.0013487261493969,0.6627321329428105,,0
40824.0,736.4200000000001,,202.3097590736252,1.2711129426500174,0.6173200046145156,41179.0,,0.7493392070484581,,,0.8865676153601265,0.0062992003033238,0.0024005603814284,,,5
,980.964,345.4561468352179,,1.549195796727572,,61109.0,277.1773333613694,,0.987415928913908,0.7879688159252416,0.8023517193155708,0.0057251598746307,0.0014636139219601,0.6437682814886528,,0
,941.398,,,2.137815978553411,,54996.0,,0.7455083637364907,,,0.6815763954653403,,0.0009470637544316,0.4645463828555259,0.9931146800477336,4
39122.0,,,203.2058017931488,1.207507153991345,0.5605029263900956,39532.0,223.1852985058134,0.7907747660339983,0.9896286552666196,0.933204105641353,,,,0.8273314532789307,0.9990086485563646,5
,,280.18771710820226,,,0.7693118043399809,,223.6924542940416,,,,0.7983663830904356,0.0071294584505903,0.0017866738134836,0.6373888816489042,0.9976761951516896,6
,937.25,367.2654562066222,191.9105639713588,1.913732358482537,0.8526153179283281,,263.45901727068934,,0.9769363105265044,0.7798570135049187,,0.0067369615006259,,0.5145954846817641,0.9847980305644966,4
48606.0,,287.38033899137594,215.5698919120188,1.3331190939626456,,,,0.7387828307392996,0.9920199195869136,0.9422932242476948,0.8656512248336495,0.0059124457678347,0.0020479470530931,0.7493520430559977,0.998975516697869,5
29634.0,638.975,240.9320683892541,156.79847777274225,,0.7592496077529338,29937.0,194.2451561009484,,,0.9120788965951214,0.8062237517802009,,0.0021188804280023,0.6499967379345428,0.9987664468517022,3
