Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,class
41811.0,757.03,,,1.5461484157202507,0.7626864257692779,42144.0,230.7280186820012,0.7262889105058365,0.9920985193621868,,,0.0068668806149055,,,0.9985084619687749,3
,,257.40208911500906,,1.29540171980742,0.6356695258635084,,226.0225436840514,,0.9924311756412476,,0.8780913335286217,0.0064153251031829,0.0023526493118225,0.7710443900180731,0.998812228877275,5
48363.0,,,207.68004744773887,,,,,,0.987100724563731,,,0.0061552703278703,,,0.9960203534211228,6
,644.6779999999999,232.94867382527173,167.92149279126585,,0.6930891331915272,,,0.7334528933524629,0.9872541761884835,,0.8483458589849472,0.0075945839606582,,0.7196906964569081,,3
77524.0,,385.9260831196088,257.27225323705414,1.5000688114003933,0.745383344243722,78905.0,,0.7907384740922072,,0.7960872515065641,0.8140836154491813,0.0049781497745163,,,,0
,736.4200000000001,257.1585531828917,,1.2711129426500174,0.6173200046145156,41179.0,,,0.9913791009980816,0.945963261249934,,0.0062992003033238,0.0024005603814284,0.7860021366053414,0.9990974887896164,5
60340.0,980.964,,,1.549195796727572,,,277.1773333613694,0.7876461988304093,0.987415928913908,,,,0.0014636139219601,,,0
54150.0,,385.24742838100167,180.20607584834585,,,54996.0,,0.7455083637364907,,0.7678241760033605,0.6815763954653403,0.0071144492775808,0.0009470637544316,,0.9931146800477336,4
39122.0,725.817,245.3724593977744,203.2058017931488,1.207507153991345,,,,,0.9896286552666196,0.933204105641353,,0.0062719814783951,,0.8273314532789307,,5
,,,179.00450720105985,,0.7693118043399809,39731.0,223.6924542940416,0.6980957794514708,0.9891520475195692,,,0.0071294584505903,,,0.9976761951516896,6
,,367.2654562066222,191.9105639713588,1.913732358482537,0.8526153179283281,,263.45901727068934,,0.9769363105265044,0.7798570135049187,0.7173531101778008,0.0067369615006259,,0.5145954846817641,0.9847980305644966,4
,805.1129999999999,287.38033899137594,215.5698919120188,,0.6613011356061036,48997.0,,0.7387828307392996,0.9920199195869136,0.9422932242476948,,0.0059124457678347,,,,5
,638.975,,,,,29937.0,194.2451561009484,0.7247780468119451,0.9898787453652672,0.9120788965951214,,,0.0021188804280023,0.6499967379345428,,3
172941.0,1635.318,,,1.8495978823267112,0.8412424524574957,175771.0,469.2497417218722,0.721399073958203,0.9838995056067268,,0.7296317350158849,0.0037187960517618,,0.5323624687422904,,1
63653.0,,,228.64441465430565,1.5532291534095608,,64755.0,,0.7166677925645702,,0.7744302808508122,0.8016196740607711,0.0055792683864913,,0.642594101841297,0.9980958927889348,0
