0,1,2,3,4,5,6,7,class
2.0,0.42,0.34,0.125,0.4495,0.165,0.1125,0.144,1
0.0,0.585,0.435,0.175,0.982,0.4055,0.2495,0.27,1
2.0,0.62,0.47,0.135,1.0195,0.5315,0.2005,0.2475,0
2.0,0.485,0.4000188442045528,0.12,0.599,0.251,0.1345,0.169,0
0.0,0.4,0.3,0.115,0.3025,0.1335,0.0465,0.0935,0
2.0,0.5158772529403505,0.335,0.115,0.4405,0.19,0.085,0.135,0
0.0,0.615,0.455,0.135,1.059,0.4735,0.263,0.274,1
0.0,0.5158772529403505,0.56,0.215,1.719,0.68,0.299,0.47,1
2.0,0.49,0.395,0.135,0.5545,0.213,0.19561250391009,0.215,1
2.0,0.76,0.575,0.1391762386722222,1.829,0.7035,0.386,0.56,1
0.0,0.485,0.37,0.115,0.4785,0.1995,0.0955,0.129,0
1.0,0.535,0.39,0.125,0.599,0.3995593653958754,0.149,0.169,1
2.0,0.5158772529403505,0.55,0.19,2.0045,1.0465,0.407,0.5075,1
1.0,0.475,0.355,0.105,0.468,0.3995593653958754,0.1115,0.12,0
1.0,0.515,0.38,0.1391762386722222,0.625,0.3265,0.1295,0.16,0
1.0,0.455,0.355,0.08,0.452,0.2165,0.0995,0.125,1
0.0,0.645,0.51,0.16,1.2415,0.5815,0.276,0.315,1
0.0,0.64,0.505,0.19,1.2355,0.4435,0.3105,0.365,1
0.0,0.65,0.515,0.215,1.498,0.564,0.323,0.425,1
1.0,0.41,0.305,0.1,0.2645,0.1,0.0655,0.085,0
1.0,0.53,0.42,0.13,0.8365,0.3745,0.167,0.249,1
1.0,0.295,0.22,0.07,0.126,0.0515,0.0275,0.035,0
2.0,0.635,0.48,0.235,1.064,0.413,0.19561250391009,0.36,1
1.0,0.565,0.42,0.155,0.743,0.3995593653958754,0.186,0.231,1
0.0,0.475,0.35,0.1391762386722222,0.487,0.194,0.1455,0.125,1
2.0,0.52,0.425,0.125,0.79,0.372,0.205,0.19,0
1.0,0.405,0.31,0.1391762386722222,0.3425,0.1785,0.064,0.0855,0
2.0,0.47,0.37,0.13,0.8997931217331904,0.201,0.133,0.165,0
2.0,0.5158772529403505,0.515,0.17,1.6115,0.8415,0.306,0.395,1
2.0,0.555,0.46,0.16,0.86,0.3345,0.1935,0.2535784239382787,1
2.0,0.55,0.45,0.175,1.0985,0.3765,0.215,0.4,1
0.0,0.6,0.475,0.1391762386722222,1.059,0.441,0.19,0.39,1
0.0,0.675,0.565,0.195,1.8375,0.7645,0.3615,0.553,1
0.0,0.59,0.485,0.205,1.2315,0.3995593653958754,0.238,0.42,1
1.0,0.5158772529403505,0.39,0.12,0.664,0.3115,0.147,0.178,1
2.0,0.5158772529403505,0.495,0.16,1.093,0.497,0.221,0.315,1
0.0,0.65,0.5,0.185,1.4415,0.741,0.2955,0.341,1
1.0583162217659137,0.615,0.495,0.2,1.304,0.5795,0.3115,0.371,1
2.0,0.5158772529403505,0.295,0.08,0.2555,0.097,0.043,0.1,0
1.0583162217659137,0.575,0.45,0.145,0.872,0.4675,0.18,0.217,1
0.0,0.535,0.445,0.125,0.8997931217331904,0.417,0.199,0.24,0
1.0,0.5158772529403505,0.385,0.12,0.591,0.271,0.1125,0.1775,1
1.0,0.415,0.31,0.11,0.2965,0.123,0.057,0.0995,1
1.0,0.5158772529403505,0.325,0.1,0.378,0.1795,0.1,0.089,0
1.0,0.325,0.24,0.075,0.187,0.0825,0.0445,0.05,0
1.0,0.39,0.29,0.1391762386722222,0.2745,0.135,0.0455,0.078,0
2.0,0.605,0.475,0.14,1.1175,0.555,0.257,0.2535784239382787,1
0.0,0.615,0.4000188442045528,0.15,0.923,0.4615,0.1825,0.2415,1
0.0,0.65,0.5,0.16,0.8997931217331904,0.702,0.304,0.3195,1
2.0,0.625,0.52,0.175,1.4105,0.691,0.322,0.3465,1
0.0,0.64,0.5,0.17,1.2645,0.565,0.3375,0.315,1
1.0,0.435,0.335,0.1,0.3295,0.129,0.07,0.11,0
0.0,0.5158772529403505,0.515,0.15,1.2415,0.5235,0.3065,0.36,1
0.0,0.45,0.355,0.105,0.5225,0.237,0.1165,0.145,0
2.0,0.575,0.47,0.15,0.8997931217331904,0.4505,0.196,0.276,1
0.0,0.535,0.405,0.145,0.6845,0.2725,0.171,0.205,1
2.0,0.5,0.4000188442045528,0.165,0.6885,0.249,0.138,0.25,1
1.0,0.265,0.21,0.1391762386722222,0.0965,0.0425,0.022,0.03,0
1.0583162217659137,0.665,0.54,0.175,1.347,0.4955,0.254,0.415,1
2.0,0.57,0.47,0.155,1.186,0.6355,0.2315,0.277,1
1.0,0.59,0.47,0.145,0.974,0.453,0.236,0.289,0
2.0,0.61,0.475,0.155,1.168,0.554,0.239,0.2535784239382787,1
0.0,0.505,0.4000188442045528,0.135,0.6185,0.251,0.1175,0.2,1
1.0,0.5158772529403505,0.36,0.12,0.439,0.1875,0.1055,0.1305,0
2.0,0.59,0.445,0.14,0.8997931217331904,0.356,0.234,0.28,1
2.0,0.52,0.415,0.175,0.753,0.258,0.19561250391009,0.255,0
1.0,0.36,0.27,0.095,0.2,0.073,0.056,0.061,0
1.0,0.13,0.095,0.1391762386722222,0.0105,0.005,0.0065,0.0035,0
1.0,0.535,0.455,0.14,1.0015,0.53,0.1765,0.244,1
2.0,0.55,0.44,0.16,0.991,0.348,0.168,0.375,1
2.0,0.475,0.395,0.135,0.592,0.2465,0.1645,0.2,1
2.0,0.66,0.53,0.17,1.3905,0.5905,0.212,0.453,1
2.0,0.6,0.465,0.155,1.262,0.6245,0.19561250391009,0.33,1
0.0,0.645,0.48,0.19,1.371,0.6925,0.2905,0.35,1
2.0,0.5158772529403505,0.48,0.165,1.262,0.4835,0.283,0.41,1
2.0,0.59,0.475,0.1391762386722222,0.857,0.356,0.174,0.28,1
1.0,0.4,0.29,0.1,0.258,0.104,0.059,0.0815,0
1.0583162217659137,0.28,0.22,0.08,0.1315,0.066,0.024,0.03,0
0.0,0.52,0.41,0.1391762386722222,0.807,0.2855,0.179,0.235,1
1.0,0.5158772529403505,0.35,0.1,0.471,0.252,0.077,0.123,0
2.0,0.48,0.365,0.12,0.6015,0.312,0.117,0.2535784239382787,0
1.0,0.46,0.4000188442045528,0.11,0.444,0.225,0.0745,0.11,0
1.0583162217659137,0.275,0.205,0.065,0.101,0.041,0.021,0.034,0
2.0,0.57,0.45,0.16,0.8615,0.3725,0.19561250391009,0.255,1
2.0,0.655,0.53,0.175,1.2635,0.486,0.19561250391009,0.415,1
2.0,0.63,0.505,0.155,1.105,0.3995593653958754,0.226,0.325,1
0.0,0.73,0.55,0.205,0.8997931217331904,0.5415,0.3565,0.5965,1
2.0,0.535,0.435,0.155,0.8915,0.3415,0.177,0.2535784239382787,1
2.0,0.5158772529403505,0.55,0.2,1.7725,0.813,0.387,0.49,1
1.0,0.52,0.415,0.14,0.8997931217331904,0.308,0.1335,0.168,1
2.0,0.635,0.51,0.185,1.308,0.544,0.318,0.377,0
0.0,0.51,0.38,0.13,0.8997931217331904,0.224,0.1355,0.185,1
1.0,0.55,0.4,0.135,0.717,0.3315,0.1495,0.221,1
2.0,0.595,0.47,0.155,1.2015,0.492,0.3865,0.265,1
2.0,0.635,0.495,0.17,1.3695,0.657,0.3055,0.365,1
2.0,0.6,0.475,0.19,1.0875,0.3995593653958754,0.2655,0.325,1
1.0,0.35,0.28,0.075,0.8997931217331904,0.082,0.04,0.064,0
2.0,0.355,0.29,0.09,0.3275,0.134,0.086,0.09,1
1.0583162217659137,0.3,0.22,0.09,0.1425,0.057,0.0335,0.043,0
1.0,0.49,0.38,0.1391762386722222,0.529,0.2165,0.139,0.155,1
1.0583162217659137,0.47,0.36,0.13,0.472,0.182,0.114,0.15,1
1.0,0.58,0.445,0.1391762386722222,0.7095,0.303,0.1405,0.235,1
1.0,0.385,0.285,0.09,0.248,0.0935,0.066,0.07,0
2.0,0.695,0.53,0.21,1.51,0.664,0.4095,0.385,1
2.0,0.6,0.46,0.155,0.8997931217331904,0.4455,0.189,0.295,1
2.0,0.49,0.395,0.14,0.549,0.2215,0.1275,0.15,1
2.0,0.635,0.5,0.18,1.2915,0.594,0.19561250391009,0.37,1
0.0,0.57,0.4000188442045528,0.165,0.903,0.3305,0.1845,0.295,1
1.0,0.5158772529403505,0.4,0.16,0.51,0.1615,0.073,0.198,1
0.0,0.6,0.475,0.18,1.162,0.511,0.2675,0.32,1
2.0,0.6,0.47,0.13,1.0105,0.3995593653958754,0.219,0.298,1
0.0,0.64,0.51,0.165,1.486,0.3995593653958754,0.332,0.321,0
0.0,0.53,0.43,0.17,0.775,0.35,0.152,0.235,1
1.0,0.445,0.36,0.11,0.4235,0.182,0.0765,0.14,1
2.0,0.255,0.4000188442045528,0.065,0.08,0.0315,0.018,0.027,0
1.0,0.36,0.27,0.085,0.8997931217331904,0.0875,0.035,0.064,0
0.0,0.68,0.58,0.2,1.787,0.585,0.453,0.6,1
2.0,0.655,0.52,0.17,1.1445,0.53,0.223,0.348,1
2.0,0.74,0.595,0.19,2.3235,1.1495,0.5115,0.505,1
2.0,0.62,0.4000188442045528,0.2,1.221,0.4605,0.263,0.43,1
1.0,0.37,0.27,0.095,0.2175,0.097,0.046,0.065,0
1.0,0.175,0.13,0.1391762386722222,0.0315,0.0105,0.0065,0.0125,0
0.0,0.585,0.45,0.16,1.077,0.4995,0.2875,0.25,1
0.0,0.4,0.4000188442045528,0.11,0.353,0.1405,0.0985,0.1,0
2.0,0.59,0.455,0.16,1.09,0.5,0.2215,0.292,1
1.0583162217659137,0.365,0.295,0.095,0.25,0.1075,0.0545,0.08,1
2.0,0.635,0.515,0.17,1.275,0.509,0.286,0.34,1
0.0,0.615,0.4000188442045528,0.165,1.1615,0.513,0.301,0.305,1
2.0,0.55,0.4000188442045528,0.14,0.8025,0.244,0.1635,0.255,1
1.0,0.435,0.34,0.1391762386722222,0.3795,0.1495,0.085,0.12,0
0.0,0.5158772529403505,0.53,0.17,1.564,0.612,0.394,0.44,1
1.0,0.505,0.385,0.12,0.6005,0.239,0.142,0.2535784239382787,0
0.0,0.605,0.45,0.195,0.8997931217331904,0.481,0.2895,0.315,1
2.0,0.625,0.5,0.13,1.082,0.5785,0.2045,0.25,0
1.0,0.225,0.17,0.05,0.0515,0.019,0.012,0.017,0
0.0,0.65,0.59,0.22,1.662,0.77,0.378,0.435,1
2.0,0.58,0.455,0.195,0.8997931217331904,0.945,0.426,0.441,1
2.0,0.6,0.495,0.175,0.8997931217331904,0.6195,0.284,0.3285,1
2.0,0.55,0.46,0.13,0.7085,0.3995593653958754,0.1455,0.205,1
0.0,0.71,0.565,0.195,1.817,0.785,0.492,0.49,1
0.0,0.595,0.5,0.18,1.053,0.3995593653958754,0.192,0.39,1
1.0,0.27,0.205,0.075,0.118,0.059,0.031,0.0305,0
1.0,0.405,0.4000188442045528,0.1,0.268,0.1145,0.053,0.085,0
2.0,0.63,0.49,0.1391762386722222,1.13,0.458,0.2765,0.315,1
1.0,0.38,0.3,0.1,0.8997931217331904,0.1305,0.056,0.09,0
0.0,0.535,0.425,0.155,0.7765,0.302,0.1565,0.25,1
0.0,0.605,0.48,0.14,0.991,0.4735,0.2345,0.24,0
1.0583162217659137,0.33,0.26,0.08,0.2,0.0625,0.05,0.07,1
1.0583162217659137,0.655,0.49,0.175,1.3585,0.6395,0.294,0.365,1
0.0,0.5158772529403505,0.51,0.18,1.233,0.592,0.274,0.322,1
2.0,0.645,0.485,0.215,1.514,0.546,0.2615,0.635,1
1.0,0.5158772529403505,0.425,0.14,0.9175,0.4005,0.1975,0.26,1
1.0583162217659137,0.625,0.5,0.175,1.0565,0.4615,0.258,0.305,1
1.0,0.5158772529403505,0.33,0.1,0.437,0.163,0.0755,0.17,1
0.0,0.57,0.495,0.16,1.0915,0.452,0.275,0.315,1
2.0,0.62,0.4000188442045528,0.185,1.325,0.6045,0.325,0.33,1
0.0,0.575,0.46,0.165,0.8997931217331904,0.4815,0.1945,0.236,1
1.0,0.605,0.435,0.13,0.9025,0.432,0.174,0.2535784239382787,1
0.0,0.5,0.4,0.125,0.6675,0.261,0.1315,0.22,1
2.0,0.66,0.535,0.2,1.791,0.733,0.318,0.54,1
1.0,0.28,0.215,0.07,0.124,0.063,0.0215,0.03,0
1.0,0.32,0.205,0.08,0.181,0.088,0.034,0.0495,0
1.0583162217659137,0.62,0.47,0.225,1.115,0.378,0.2145,0.36,1
