0,1,2,3,4,5,6,7,class
1.0,0.5,0.385,0.12,0.516,0.197,0.1305,0.165,0
1.0,0.32,0.215,0.128189267752966,0.305,0.14,0.067,0.0885,0
2.0,0.6,0.47,0.165,1.0815750638195198,0.504,0.241,0.275,1
1.0389308541545612,0.625,0.485,0.135,1.3025,0.61,0.2675,0.3605,1
1.0,0.5,0.41,0.14,0.6615,0.2585,0.1625,0.196,1
1.0389308541545612,0.665,0.54,0.175,1.347,0.4955,0.254,0.415,1
1.0,0.255,0.19,0.128189267752966,0.086,0.04,0.0185,0.025,0
2.0,0.52,0.415,0.175,0.753,0.441865348382103,0.171,0.255,0
1.0,0.4,0.29,0.1,1.0815750638195198,0.104,0.059,0.0815,0
0.0,0.655,0.525,0.175,1.0815750638195198,0.5855,0.2605,0.394,1
2.0,0.655,0.52,0.17,1.1445,0.53,0.223,0.313610061984624,1
2.0,0.525,0.425,0.19,0.872,0.441865348382103,0.1725,0.199,1
1.0,0.525,0.3976295730937666,0.13,0.6445,0.345,0.1285,0.2,0
1.0389308541545612,0.565,0.455,0.15,0.8205,0.365,0.159,0.26,1
1.0,0.43,0.315,0.095,1.0815750638195198,0.175,0.08,0.1045,0
1.0,0.28,0.3976295730937666,0.07,0.124,0.063,0.0215,0.03,0
1.0389308541545612,0.425,0.35,0.1,0.4425,0.175,0.0755,0.175,0
1.0389308541545612,0.515,0.39,0.12,0.565,0.235,0.135,0.179,1
1.0389308541545612,0.57,0.44,0.12,0.803,0.382,0.1525,0.234,1
1.0389308541545612,0.66,0.515,0.165,1.4465,0.694,0.298,0.3755,1
0.0,0.5185977765813039,0.365,0.115,0.4305,0.184,0.108,0.1245,0
2.0,0.625,0.5,0.195,1.369,0.5875,0.2185,0.313610061984624,1
2.0,0.635,0.51,0.128189267752966,1.3555,0.619,0.305,0.39,1
2.0,0.725,0.565,0.128189267752966,1.891,0.6975,0.4725,0.58,1
2.0,0.72,0.545,0.128189267752966,1.7475,0.8215,0.383,0.4705,1
0.0,0.575,0.48,0.165,1.078,0.511,0.2095,0.306,1
0.0,0.5185977765813039,0.375,0.135,0.6125,0.2555,0.102,0.22,1
2.0,0.67,0.525,0.128189267752966,1.4915,0.728,0.343,0.381,1
1.0,0.4,0.3976295730937666,0.1,0.2875,0.1145,0.0635,0.095,1
2.0,0.44,0.3976295730937666,0.13,0.487,0.226,0.0965,0.155,1
1.0,0.475,0.3976295730937666,0.12,0.441,0.1785,0.0885,0.1505,0
1.0,0.485,0.37,0.13,0.458,0.181,0.113,0.136,1
2.0,0.5,0.39,0.145,0.651,0.273,0.132,0.313610061984624,1
2.0,0.685,0.52,0.128189267752966,1.519,0.699,0.3685,0.4,1
1.0,0.52,0.4,0.13,0.5825,0.441865348382103,0.1365,0.18,1
2.0,0.6,0.495,0.128189267752966,1.0575,0.384,0.19,0.375,1
1.0,0.55,0.415,0.135,0.8095,0.2985,0.2015,0.313610061984624,1
0.0,0.69,0.535,0.185,1.826,0.441865348382103,0.409,0.499,1
2.0,0.69,0.3976295730937666,0.185,1.71,0.7725,0.3855,0.4325,0
0.0,0.46,0.355,0.13,1.0815750638195198,0.2205,0.114,0.165,1
0.0,0.58,0.3976295730937666,0.18,1.0515,0.4095,0.2595,0.276,0
0.0,0.37,0.29,0.115,0.25,0.111,0.057,0.075,1
2.0,0.505,0.4,0.15,0.775,0.3445,0.157,0.185,0
2.0,0.48,0.37,0.135,1.0815750638195198,0.3445,0.1015,0.161,0
2.0,0.715,0.565,0.175,1.9525,0.7645,0.4185,0.313610061984624,1
1.0,0.28,0.12,0.075,0.117,0.0455,0.2178888896000819,0.0345,0
0.0,0.515,0.3976295730937666,0.13,0.5755,0.1975,0.13,0.1845,1
0.0,0.605,0.485,0.128189267752966,1.0105,0.435,0.209,0.3,1
2.0,0.625,0.475,0.175,1.3405,0.656,0.283,0.313610061984624,1
2.0,0.395,0.295,0.115,1.0815750638195198,0.1205,0.0595,0.1105,1
2.0,0.345,0.3976295730937666,0.09,0.163,0.0615,0.037,0.0485,1
1.0,0.365,0.27,0.085,0.197,0.0815,0.2178888896000819,0.065,0
1.0,0.55,0.42,0.128189267752966,0.636,0.294,0.144,0.1755,0
0.0,0.635,0.485,0.165,1.2945,0.668,0.2605,0.313610061984624,1
0.0,0.42,0.33,0.125,1.0815750638195198,0.186,0.11,0.145,1
1.0,0.53,0.3976295730937666,0.125,0.616,0.292,0.113,0.185,0
1.0,0.55,0.425,0.135,0.656,0.257,0.17,0.203,1
-1.0,0.505,0.9281723355844246,0.2914280928021031,-1.3059486009791028,0.246,0.152,0.215,1
1.0,-0.0455961639158555,0.8875365233645269,0.15,0.8415,0.3845,0.156,0.255,1
-2.0,0.58,-0.2077887646883308,0.17,-0.3194515734782674,0.408,0.259,0.9610916968358452,1
2.0,0.63,0.8965439504127455,0.185,1.21,0.53,0.7822709398147016,-0.2495946742330361,1
0.0,0.8900509171703337,0.55,0.2,1.7095,0.633,0.4115,1.2155617831229073,1
2.0,0.7880827153585741,-0.0056974831460868,0.233556004871173,-0.0006624545735716,0.039,0.021,-0.6986623823021747,0
0.0,0.891748387787859,0.425,-0.0827691657295381,0.771,0.3765,-0.5383221240508121,0.1795,0
-1.0,0.47,0.6333468380172169,0.145,-1.037983166684686,1.153298447866892,0.1375,-0.3014364496419344,1
1.0,0.275,0.215,0.075,3.458161238936198,0.0485,-0.409669368189424,0.9012044453613977,0
3.0,0.445,1.1018219490310197,0.297374564636977,0.3615,-0.2072211559601156,-0.1030231539984647,-0.3684545371170166,0
3.0,0.63,0.49,0.15,1.1955,0.5845,0.257,0.3,1
1.0,0.0773908184036011,0.4,0.145,-0.7188531258128108,-0.5356925999416776,-0.0287811412806138,-0.3461847218259755,1
2.0,-0.0161466077230699,0.265,-0.0098343240534276,2.87160622550945,1.5597684607207034,0.0365,1.7557735002334345,0
0.0,0.64,0.495,0.3412168813452805,1.2265,0.49,0.377,0.2875,1
0.0,-0.5492697729411428,0.45,-0.0474194245167154,3.335742479746869,0.4375,0.2225,-0.0716284735797644,1
3.0,-0.3211279322390259,0.4,0.165,2.981986325388997,0.2855,0.1975,-0.168613900936858,1
3.0,0.9620030607186274,0.365,0.115,0.49,-0.0050493796721629,-0.2003958672544767,0.1335,1
0.0,0.8108018712402363,0.8529147884556904,0.19,-0.5301908193061151,0.469,-0.0465048697364372,0.9058929613659203,1
1.0,0.225,0.16,0.045,2.8112029745504388,0.025,0.015,0.015,0
1.0,0.8302335653587725,0.7678477546038588,0.14,0.7635,0.326,0.6851867675830515,0.265,1
2.0,0.78,0.63,0.215,-1.1902094502541392,1.9476129586509965,-0.3168826567879603,0.586,1
1.0,-0.0736046525711142,0.8628568291523221,0.035,0.0145,0.005,0.986823597707785,-0.5236776798686884,0
2.0,0.565,0.415,0.125,0.667,0.302,-0.2026410695104384,0.9891839987595972,0
3.0,0.786964309167179,0.0232773377964563,0.254123755699543,2.745951944093409,0.2795,0.183,0.26,1
2.0,0.61,0.7711439435877682,0.0001749823486754,5.639327752183795,-0.6617750329006089,0.2615,1.1765991150334023,0
2.0,0.625,0.5,-0.079598983476051,-1.816719485857337,0.4645,0.22,0.354,1
0.0,0.595,0.46,-0.1002126225464718,0.921,0.4005,-0.1597632852373283,0.9928053161165108,1
2.0,0.59,0.8065632626810922,-0.0142028054293482,-1.4205759851021902,-0.0283050623210006,-0.6747899875991403,0.7801289211066799,1
-1.0,1.3672728403479937,0.38,0.135,0.681,0.3435,0.142,0.17,1
2.0,-0.2939892395030772,0.515,0.2405308885313084,1.6385,0.831,0.690151218351988,0.371,1
-1.0,0.58,0.445,-0.0434983103442844,0.9525,1.2024131565433034,0.6162594323070492,0.287,1
2.0,-0.1516318477124992,1.047096617160367,0.240498349542944,3.801018249307944,0.797,-0.3335554887619448,0.8409764373629997,1
-1.0,0.61,0.107254682144154,0.3680978639522372,-0.229173340459174,0.565,0.258,0.9949919859190756,1
0.0,1.0017923774762152,0.46,-0.0189877860552983,1.1185,0.478,-0.3535330180885173,0.2985,1
1.0,0.575,-0.1462871626105875,-0.1217457512140125,0.8715,0.45,0.6609144324561818,0.225,1
1.0,1.546448699998326,0.28,0.105,-0.2225782136591454,0.0695,-0.4963664955094313,0.746799877358089,1
2.0,0.58,-0.0774138715676818,0.175,1.035,0.401,-0.0728181568891343,0.7501033908964758,1
2.0,0.65,0.515,0.175,-0.2433998013019169,0.5295,0.272,-0.1114424678295955,1
0.0,0.54,0.415,0.4036184501076016,-0.0803540558600803,-0.260300048223436,0.168,0.245,1
0.0,0.44,-0.2898939344772012,0.12,-1.0726388613668807,0.1655,0.7250444558340935,0.8519184527322973,0
0.0,1.4540079828907424,0.3,0.3056574581897899,0.2505,-0.1223881500497332,0.0535,1.3741385150572278,0
1.0,0.0309195964972527,0.415,-0.0103039427418189,0.6385,0.2945,-0.0002669006269369,0.171,0
0.0,0.62,0.6393542152243413,0.4073466646524302,1.3245,0.6865,0.233,0.3275,1
1.0,0.41,0.335,-0.1706550381135055,2.9404677571410387,-0.4262440596373207,0.6970654870057919,0.105,0
1.0,0.355,0.265,0.085,0.2435,-0.7212333584637218,0.5343338183871273,-0.0280485657572559,0
1.0,0.8605151455577963,0.0696008335528794,-0.135078750338196,2.980614046061296,0.0785,0.0025035809787395,0.053,0
2.0,0.8623866487687194,0.455,0.15,0.9335,0.382,0.5271516849499153,-0.259897784471517,1
0.0,0.565,0.7856389876244776,0.145,0.8495,-1.09651992068209,0.1685,-0.2475315806154656,0
0.0,0.47,0.9196562303098454,0.12,0.6015,0.2765,0.1455,0.135,0
0.0,0.635,0.0014488591700594,0.18,1.3695,0.634,0.318,-0.9375554626046948,1
2.0,0.62,0.8035433220988042,0.195,3.641669742314374,0.5935,0.8405794128808723,0.3745,1
0.0,0.18,1.080300870114597,0.2874854738241693,0.0265,1.475304188595436,0.0055,0.0085,0
