Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,class
41811,757.03,287.11114538981644,49.02342817111646,2.931944834854494,0.7626864257692779,42144,230.7280186820012,0.7262889105058365,0.9920985193621868,0.9167992264378568,0.8036191641698104,0.0068668806149055,0.0017666088410897,0.6458037610209846,0.9985084619687749,3
40123,2424.9108539424687,133.50882228268702,198.7044522013415,1.29540171980742,0.6356695258635084,40429,226.0225436840514,0.9639756019021962,0.9924311756412476,0.9600978670166443,0.8780913335286217,0.0064153251031829,0.0023526493118225,0.7710443900180731,0.998812228877275,5
48363,815.384,297.687338866792,207.68004744773887,2.277981184909156,0.9620204853022856,48995,150.7911622716691,0.7240837226015092,0.987100724563731,0.9141105606519516,0.833587727091314,0.0061552703278703,0.004907186416927903,0.15416961068169382,1.0204621461148162,6
304359,644.6779999999999,-127.2620131476648,167.92149279126585,1.3872475164024278,0.2654528261921515,31069,197.62104279570443,0.7334528933524629,0.9872541761884835,0.9274284596558344,0.8483458589849472,0.0075945839606582,0.0024264733596872,0.7196906964569081,0.9983891312377792,3
77524,1106.223,385.9260831196088,257.27225323705414,1.5000688114003933,0.745383344243722,78905,-12.389248716900354,0.7907384740922072,0.9824979405614348,0.7960872515065641,0.8140836154491813,0.0049781497745163,0.0013487261493969,0.6627321329428105,0.9941438029403692,0
40824,736.4200000000001,257.1585531828917,202.3097590736252,1.2711129426500174,0.6173200046145156,41179,227.98844526481665,0.7493392070484581,0.9945527288737305,0.945963261249934,1.0764047559503827,0.0062992003033238,0.004326589684714206,0.14851248940842732,0.9990974887896164,5
60340,980.964,345.4561468352179,222.9906300836464,1.549195796727572,0.7637634814883754,61109,277.1773333613694,0.7876461988304093,0.987415928913908,0.6271727462109467,0.8023517193155708,0.0057251598746307,0.0014636139219601,0.6437682814886528,0.9973231157487534,0
259686,941.398,-10.901852500891962,180.20607584834585,2.137815978553411,0.8838517588811843,54996,-17.353332603625667,0.7455083637364907,0.9846170630591315,0.7678241760033605,0.6815763954653403,0.0071144492775808,0.0009470637544316,0.4645463828555259,0.9931146800477336,4
39122,725.817,245.3724593977744,203.2058017931488,1.207507153991345,1.0711746172476821,247431,223.1852985058134,0.7907747660339983,1.003822478041428,0.933204105641353,0.909577623558831,0.0062719814783951,0.0026481562173725,0.8273314532789307,0.9990086485563646,5
39300,747.1550000000001,280.18771710820226,179.00450720105985,1.5652550960266731,0.7693118043399809,21840,223.6924542940416,0.6980957794514708,0.9891520475195692,0.8846693888445502,0.7983663830904356,0.0071294584505903,0.0017866738134836,0.6373888816489042,0.9976761951516896,6
-45893,937.25,17.408811439363774,191.9105639713588,1.913732358482537,0.8526153179283281,55802,263.45901727068934,0.5097598712420714,0.9769363105265044,0.7798570135049187,0.7173531101778008,0.0067369615006259,0.0011004638245484,1.2579284341252528,0.9660760148958903,4
48606,805.1129999999999,287.38033899137594,215.5698919120188,2.5506196955868607,0.6613011356061036,48997,248.771142440994,0.7387828307392996,0.9920199195869136,0.9422932242476948,0.8656512248336495,0.0059124457678347,0.0020479470530931,0.7493520430559977,0.998975516697869,5
29634,337.3839348677494,240.9320683892541,156.79847777274225,2.6114633780222363,0.7592496077529338,29937,194.2451561009484,0.7247780468119451,0.9898787453652672,0.532347409321529,0.8062237517802009,0.0081302580950683,0.0021188804280023,0.6499967379345428,0.9616332298326061,3
172941,1635.318,643.1323079877496,347.7146649728632,1.8495978823267112,0.8412424524574957,175771,469.2497417218722,0.721399073958203,0.9838995056067268,0.8126497306775733,0.7296317350158849,0.0037187960517618,0.000650125176451,0.5323624687422904,0.9846564948159604,1
63653,1016.303,355.13717060533173,228.64441465430565,2.3969253969364357,0.7651769744649645,64755,284.6849429475105,0.7166677925645702,0.9829820091112657,0.7744302808508122,0.8016196740607711,0.0055792683864913,0.0014211191313371,0.642594101841297,0.9564381501542983,0
54413,922.901,379.7136483008032,183.156466960646,2.0731653902364844,0.8759762789176141,54921,263.21243007820584,0.6761394701525921,0.9907503505034504,0.8027906428494836,0.6931866453999385,0.0069783626762134,0.0009938802218078,0.48050772536082,0.99617198595931,4
43741,444.65663765831255,260.6932803185712,213.92277344635795,1.2186326687838176,0.571514710567687,44085,235.99315864291648,0.9068933749213177,0.9921968923670182,0.9621234153277236,0.9052521735678388,0.011681128189839771,0.0024688755401902,0.819481497749297,0.9688065343284447,5
7505,1125.18,435.70008509032346,108.76477199077203,1.7604118791172887,0.8229948162196264,85328,327.33888728156387,0.7988229710488847,0.9862647665479092,0.8353162708290982,0.7512940632400942,0.0051772908062446,0.0010174712598112,0.5644427694598105,0.9936517564389116,2
64036,1028.773,168.66662999182589,510.74372218269804,2.4535330731468386,0.7600094077513773,65223,285.5401328826841,0.7769284899662712,0.981800898456066,0.7603174262551803,0.8051727926875933,0.009625153665736354,0.0014357869384847,0.6483032260843382,0.997524518988682,0
57779,949.15,329.2330423901832,223.89144820959413,1.4705029826863882,1.292095421492876,58873,271.23146509070983,0.7164432650935558,0.9814176277750412,1.0725825085662084,0.6672060003651807,0.0056981436575604,0.0036607600588839558,0.35902622848869425,0.9980199412871243,0
185104,1607.624,588.7555844447555,402.5758804741509,1.4624710843365072,1.1171314833538277,187253,485.4706300989356,0.7966396391743704,0.9885235483543656,0.9000294194962325,0.8245707436588885,0.0031806745637304,0.0009070070968414,0.26118341070997686,0.9943588225249668,1
101226,2061.8115315951445,503.6126663002771,263.34171832800894,1.912392269245374,0.8523908002563912,104908,359.00549599603846,0.5929654815840716,0.9649025813093376,0.7905123724354497,0.7128603389454522,0.0049751315501973,0.0007925052399925,0.508169862841425,0.9718201171614232,2
50712,877.164,316.2129383742451,204.46541377305024,0.421736229403853,0.7628235299964321,51454,107.27724705119579,0.7175380261761585,0.9961960047947136,0.8282453458076628,0.6491791847573636,0.0062354657354126,0.0016038798500042,1.0047674227347791,0.9986685327863803,0
48947,834.814,132.28811789863036,87.1234549491142,1.5867502348211422,0.7764174960702592,49509,249.64225603080905,0.8408352015929486,0.9886485285503646,0.882584905088529,1.0444043995638919,0.0064388728717581,0.00404897228901787,0.6274286399811626,0.9955725418236197,6
57343,1021.149,341.5122061900434,651.4599044169654,1.5836695087865875,0.9848924755770394,58908,270.2061716796055,0.6752908756889161,0.9734331499966048,0.6169513258321675,0.7912050192702109,0.0059556041049481,0.0014396659000622,0.6260053825183747,0.9913856366306344,0
