Unnamed: 0,Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20,Attribute21,Attribute22,Attribute23,class
4,18,-2,104,6,5,3,4,3,46,3,2,1,1,1,0,0,1,0,0,1,0,0,1,0
1,18,2,19,5,5,0,6,3,23,0,2,1,1,0,0,0,1,0,1,0,0,1,0,0
4,9,2,38,-1,5,3,4,1,64,0,0,1,1,2,1,0,1,0,0,1,0,1,0,0
0,24,0,63,-1,5,3,0,3,41,3,1,2,0,1,1,1,1,1,0,1,0,1,0,0
4,12,5,28,1,5,3,4,2,34,3,2,1,1,1,0,0,1,0,0,1,0,1,1,0
2,45,4,47,7,7,3,2,0,25,3,2,1,2,1,0,0,1,0,1,1,0,1,0,1
2,-8,2,12,1,5,2,4,2,39,3,1,2,1,2,0,0,1,0,0,1,0,0,1,1
4,6,0,4,1,5,0,5,3,74,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0
6,20,0,61,2,0,5,4,3,31,1,2,2,2,2,0,1,1,0,0,1,0,0,1,0
4,36,-1,-14,1,4,3,4,3,37,3,0,1,2,1,1,0,1,0,0,1,0,1,1,0
0,-32,2,6,1,2,4,3,1,26,3,1,1,1,2,0,0,1,0,0,1,0,1,0,0
1,15,4,15,1,5,4,4,5,86,3,2,2,2,1,0,0,1,0,0,1,0,0,1,0
2,45,-1,30,2,3,3,4,2,21,3,1,1,1,1,0,1,0,1,1,0,0,0,1,1
5,12,3,15,0,3,4,4,1,41,3,1,1,1,1,0,1,1,0,1,0,0,0,1,0
4,24,4,41,2,3,5,3,2,17,0,2,2,2,1,1,1,1,1,0,1,0,1,0,0
4,48,2,48,7,1,3,5,3,33,1,1,1,2,1,0,0,1,0,1,0,0,0,0,1
1,79,2,108,1,3,3,4,4,65,3,6,1,0,1,0,1,1,0,0,0,0,0,1,1
3,6,3,7,-2,2,2,1,2,29,1,5,2,1,1,0,1,1,1,1,1,0,0,0,0
4,24,2,15,2,5,4,4,1,41,3,1,0,1,1,0,0,1,0,1,0,1,1,0,0
1,48,2,70,0,4,4,1,1,34,3,2,1,2,0,1,1,0,0,0,1,0,0,1,1
1,12,2,13,-2,5,1,4,0,49,3,1,1,2,1,0,0,1,0,0,1,0,1,0,0
1,12,4,15,1,6,3,4,4,66,0,2,1,0,1,0,1,1,0,0,0,0,1,0,0
4,36,0,20,1,5,3,4,4,61,3,1,0,2,1,0,0,0,0,0,0,0,0,1,1
4,15,4,23,3,5,5,4,0,27,3,1,1,1,1,0,0,1,0,0,1,0,0,1,0
1,12,6,-37,1,1,2,4,0,55,4,1,2,1,1,0,0,1,0,1,0,0,0,0,0
1,36,3,-3,1,3,3,3,2,29,2,1,1,0,1,0,0,1,0,0,1,0,0,1,1
4,24,-2,58,4,7,3,2,1,27,3,2,1,1,1,0,1,0,0,1,0,0,0,1,0
3,12,1,4,4,0,2,3,0,42,3,5,1,1,1,0,0,1,0,1,0,1,0,1,0
1,36,2,-40,1,5,3,2,3,42,3,1,2,1,1,0,1,1,0,0,1,1,0,1,1
-1,24,2,20,-2,3,3,4,1,21,3,0,2,2,1,1,0,1,0,1,0,0,1,0,1
1,24,3,-1,5,2,2,2,3,29,3,0,1,2,1,0,0,1,0,1,0,0,1,0,1
2,-3,2,102,0,3,3,2,1,99,3,0,1,1,2,0,0,0,0,0,1,1,0,1,0
4,9,4,9,3,5,4,5,3,52,3,2,1,2,1,0,0,1,0,0,1,0,1,1,0
4,12,-3,31,-1,3,3,4,3,52,-1,1,1,2,1,0,0,1,0,0,1,0,1,1,0
2,48,1,36,2,4,3,2,3,30,3,1,1,1,1,0,0,1,0,0,0,0,0,1,0
4,10,2,13,5,5,3,2,2,45,4,0,1,2,2,1,1,0,1,0,0,0,1,0,0
2,48,2,54,5,1,0,4,4,40,1,5,1,2,1,0,1,1,1,0,0,1,1,0,0
2,0,1,9,2,2,0,1,6,32,0,0,1,1,2,1,0,1,0,1,1,0,1,0,1
1,10,2,23,1,7,0,0,1,91,3,1,1,0,0,1,0,0,0,0,1,1,1,0,0
4,12,4,131,7,4,2,2,0,61,3,4,1,0,1,1,0,1,0,1,1,0,1,1,0
4,71,2,121,8,3,2,0,6,85,4,1,1,1,1,0,0,1,0,1,0,0,1,0,0
2,10,2,73,5,1,4,4,4,70,4,0,0,2,1,1,0,1,0,0,0,0,0,0,0
2,-21,2,26,9,3,3,4,3,34,3,1,1,1,2,0,0,1,0,0,1,0,0,1,0
2,12,2,13,1,2,2,1,3,25,3,1,1,0,1,1,0,0,0,1,0,0,0,1,1
1,24,1,14,5,7,3,-1,3,-9,0,4,2,2,2,0,0,1,0,0,1,0,0,1,1
4,9,2,28,2,7,3,4,3,35,3,1,1,2,2,0,0,0,1,0,1,1,0,1,0
2,24,1,18,1,4,2,4,4,79,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1
3,-34,2,27,1,4,3,6,6,26,3,1,1,2,1,0,0,0,0,1,1,0,0,1,0
4,30,2,48,5,0,2,4,2,24,2,5,2,1,1,0,1,0,0,1,0,0,1,0,0
1,12,2,7,8,5,0,0,2,24,3,1,0,2,1,0,0,1,0,1,0,0,0,0,0
4,67,4,80,9,-2,3,4,3,27,3,2,2,0,2,0,0,1,1,1,0,0,0,1,1
4,-11,2,11,0,3,4,2,1,27,3,2,1,2,1,1,0,1,0,1,1,0,0,1,0
-1,18,7,12,5,-2,3,4,4,61,3,1,1,1,1,0,0,1,0,0,0,0,0,1,0
3,30,4,30,1,5,3,4,2,47,3,1,1,2,1,1,0,1,0,0,1,0,0,1,0
4,24,-1,-26,5,5,3,0,4,36,1,1,2,2,1,0,1,1,0,0,0,0,1,1,0
4,73,2,22,3,3,2,4,3,86,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0
1,42,0,40,1,6,3,3,3,13,3,1,2,2,2,0,1,1,0,0,1,0,0,1,1
3,12,6,9,3,6,4,2,1,28,3,5,1,2,1,1,0,1,0,0,0,0,0,0,1
2,21,3,24,1,3,1,4,0,47,3,2,1,1,0,1,1,1,0,0,1,0,1,1,0
1,21,4,132,1,6,3,4,-1,0,3,4,1,1,2,1,0,1,0,0,1,0,0,1,0
6,4,2,15,5,2,3,4,1,29,3,1,2,1,2,1,0,1,0,0,1,0,1,0,0
2,39,4,49,1,-2,3,5,1,115,3,2,1,1,1,0,0,0,0,0,1,0,0,1,1
4,63,2,20,1,2,2,2,3,19,3,2,1,1,1,0,1,0,1,1,0,0,0,1,1
4,10,2,14,2,3,0,5,4,-12,3,1,2,1,2,1,0,1,0,1,0,0,1,0,0
2,20,5,26,1,3,4,3,3,29,1,0,1,3,0,0,0,1,0,0,1,0,0,1,0
2,81,2,6,1,2,4,1,1,12,1,1,2,1,1,0,0,0,0,0,1,0,1,0,0
2,9,2,20,0,4,3,4,3,9,3,1,1,2,0,0,0,1,0,0,0,0,0,1,0
2,-26,2,80,1,2,3,3,3,30,0,2,1,1,0,0,0,1,0,0,1,0,0,0,0
0,15,2,-17,1,2,3,3,1,36,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0
5,70,4,34,1,8,3,4,1,74,3,0,1,1,1,0,0,1,0,0,1,0,1,1,0
5,71,4,51,-2,5,2,0,3,30,3,1,1,2,1,0,0,0,0,0,1,0,0,0,1
0,24,2,29,0,3,0,4,4,11,1,1,2,2,1,0,1,0,0,0,1,0,0,1,0
1,30,2,36,4,5,4,4,2,57,3,2,1,2,1,1,0,1,0,1,0,0,1,1,0
4,-19,5,58,5,5,3,0,2,49,3,4,0,2,1,1,0,1,0,1,0,0,1,1,0
7,48,-2,39,1,4,3,4,4,46,3,1,2,1,2,0,0,1,0,0,1,0,0,1,1
2,94,2,8,5,6,3,4,2,38,3,2,1,1,1,0,0,0,0,0,1,0,0,1,0
1,36,4,54,7,3,3,2,2,28,3,2,2,1,2,0,0,0,1,0,1,0,0,0,0
4,12,4,10,5,4,0,4,1,-4,3,2,1,1,1,0,0,1,0,0,1,0,0,0,0
1,36,4,96,1,4,0,4,3,91,0,2,1,2,0,0,1,1,0,0,0,0,0,1,1
2,-20,4,47,-1,7,4,4,3,25,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1
2,6,2,-66,5,5,0,4,2,3,3,1,1,1,1,0,0,1,1,0,1,0,0,1,0
2,18,-2,43,1,6,1,-1,4,40,3,0,1,0,1,1,1,1,0,1,1,1,0,0,1
2,6,4,113,0,0,4,3,3,30,3,4,1,2,1,0,0,1,0,1,0,0,0,0,0
4,9,4,24,1,0,4,3,3,31,3,5,1,1,0,0,0,1,0,0,0,0,0,0,0
4,24,2,30,5,8,3,0,4,49,3,1,2,2,1,0,1,1,0,0,0,0,0,1,0
0,36,-1,-6,1,3,2,2,4,103,3,2,2,2,1,0,0,1,0,1,1,0,0,1,1
6,100,-2,30,1,4,2,4,1,40,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0
1,-38,-2,26,5,8,5,4,2,28,3,1,2,2,1,0,0,1,0,1,1,0,0,0,0
1,21,5,38,5,4,0,2,1,24,3,1,1,1,2,1,1,0,1,0,0,0,1,0,0
4,10,4,12,5,5,3,-1,1,32,3,2,2,1,2,1,0,0,0,0,1,0,1,0,0
4,6,3,9,-1,0,2,2,6,24,3,1,1,1,2,0,0,0,1,0,1,0,0,1,0
0,6,2,-57,1,3,3,3,2,26,3,0,1,3,2,1,0,0,1,1,0,0,0,1,0
4,7,5,135,5,5,4,4,5,36,3,5,1,1,1,0,0,1,0,0,0,0,1,1,0
2,-7,5,11,6,5,0,4,3,28,3,1,0,1,1,0,0,1,0,0,1,0,0,1,0
