Unnamed: 0,Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20,Attribute21,Attribute22,Attribute23,class
4,86,4,16,-2,8,3,-3,3,-12,3,5,1,1,0,1,1,0,0,0,1,0,0,0,0
6,65,2,-23,-4,4,4,4,7,6,0,5,0,0,2,1,0,0,0,1,0,1,1,0,0
4,62,5,38,5,5,-2,6,5,64,0,1,1,1,2,0,0,1,0,1,0,1,1,0,0
4,86,2,113,5,6,-1,6,3,-35,3,1,0,2,0,0,0,1,0,0,1,0,0,0,0
4,12,-3,134,1,0,5,4,2,34,3,4,1,0,1,1,0,1,0,0,1,0,0,0,0
0,62,4,47,-3,2,6,5,4,91,0,2,2,1,2,0,1,0,0,0,1,1,0,1,1
6,81,4,12,-3,5,0,0,2,9,3,4,0,0,2,0,1,0,1,1,1,0,1,0,1
4,100,0,180,-1,-1,4,0,5,39,5,1,2,1,2,0,0,1,0,0,1,0,1,0,0
4,20,0,183,2,5,0,0,3,31,0,2,0,2,1,0,1,1,0,1,1,1,1,1,0
4,36,0,-1,1,0,0,0,3,74,3,6,1,2,1,1,0,0,0,0,1,1,1,1,0
0,6,0,-116,1,2,0,3,0,147,4,-1,1,1,0,0,0,1,1,0,1,0,0,0,0
1,68,8,-55,6,0,3,4,3,112,3,5,0,2,1,0,0,1,0,0,1,0,0,1,0
2,45,-1,30,0,3,5,4,0,155,0,1,1,3,1,1,0,1,0,1,0,0,0,1,1
-1,12,3,-73,1,7,0,5,1,10,0,-1,1,0,0,0,0,1,0,1,1,1,0,1,0
4,-14,4,144,2,3,3,3,4,27,-1,2,1,0,0,0,0,1,0,0,0,0,1,0,0
6,108,-1,48,1,1,3,0,7,-17,0,1,1,2,1,0,1,0,0,1,0,0,0,0,1
1,18,2,-91,6,9,0,7,0,65,4,4,0,2,1,1,0,1,0,0,0,1,0,1,1
3,76,-2,-14,1,2,2,1,4,3,0,4,0,1,1,0,1,0,0,1,1,0,0,0,0
