Unnamed: 0,Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20,Attribute21,Attribute22,Attribute23,class
4,18,4,-76,-1,5,3,4,3,46,3,2,1,0,1,1,0,1,1,0,0,0,0,1,0
1,18,2,19,8,6,4,4,3,89,3,2,1,1,1,0,0,0,0,1,0,0,1,0,0
-1,9,0,152,6,5,4,4,-2,64,3,1,0,2,1,0,1,1,0,0,1,0,1,1,0
4,24,2,-3,5,6,3,4,5,113,0,5,2,0,1,0,0,1,0,0,1,0,0,0,0
6,86,4,28,0,6,3,0,2,34,3,2,1,2,3,0,1,1,0,1,1,0,0,1,0
5,85,4,109,1,2,6,2,4,11,3,0,1,1,1,1,0,1,0,0,0,0,0,0,1
2,21,-1,12,6,5,2,4,6,39,0,4,2,1,1,0,0,1,0,0,1,0,0,1,1
4,6,0,4,8,0,4,0,3,39,3,1,1,1,1,0,0,0,0,0,1,0,1,1,0
2,-19,-1,127,2,0,5,4,4,31,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0
4,-17,4,-36,0,4,3,4,0,92,3,2,2,2,1,1,0,0,0,1,0,0,0,1,0
2,6,2,-66,1,-3,4,-1,1,-16,3,6,1,1,2,0,1,1,0,0,0,1,0,0,0
0,15,4,15,1,5,3,4,3,44,0,2,2,2,0,0,0,1,0,1,1,0,1,1,0
0,45,2,-42,2,3,5,4,2,21,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1
0,12,3,15,1,3,4,4,4,41,3,1,1,0,2,0,1,1,0,1,0,0,0,0,0
4,65,5,41,6,0,6,3,4,-1,3,2,1,2,1,0,0,1,0,0,1,1,1,0,0
4,-8,0,48,1,1,3,2,0,33,5,4,2,2,1,0,0,0,1,1,0,0,0,0,1
5,85,2,26,1,3,0,4,6,65,0,2,1,1,1,0,0,1,0,1,0,1,0,1,1
3,74,0,0,1,2,0,1,-1,8,4,1,2,1,2,0,0,1,0,0,0,0,0,1,0
4,24,2,15,2,5,0,5,6,83,3,5,1,2,1,0,0,1,0,1,0,0,0,0,0
1,48,2,70,1,4,4,1,1,34,0,5,1,0,1,0,1,0,0,0,1,0,0,1,1
-2,-11,0,13,5,0,4,4,2,99,3,1,1,2,0,0,0,1,0,0,1,0,1,1,0
6,12,4,-15,1,5,3,4,4,66,3,2,2,2,1,1,1,1,0,0,0,0,0,0,0
2,90,4,20,0,5,3,4,4,5,3,1,2,2,2,0,0,1,0,0,0,1,0,0,1
2,-9,4,-74,-2,3,4,-1,0,27,4,0,1,1,2,0,0,1,0,0,0,0,0,1,0
1,76,2,26,1,1,2,4,4,96,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0
0,69,3,-96,1,3,0,3,2,29,2,1,2,2,0,0,1,1,0,0,1,0,0,0,1
5,24,5,-50,4,7,0,2,1,121,3,0,2,1,1,1,1,1,0,0,1,0,0,1,0
3,-9,-2,4,4,0,2,3,1,42,3,2,1,0,1,0,0,1,0,1,0,0,1,0,0
1,36,0,-14,1,5,-1,2,0,42,3,1,2,1,1,1,0,1,0,0,0,0,0,0,1
1,24,2,20,1,5,0,0,1,21,0,1,2,1,1,0,0,1,0,1,1,0,1,0,1
0,74,-1,17,1,0,2,4,3,29,3,5,1,3,2,0,0,1,1,1,0,1,1,0,1
6,98,2,127,0,3,6,0,1,22,3,1,2,1,1,0,0,0,0,0,0,0,1,0,0
-1,9,4,9,-1,5,3,-1,3,52,3,2,0,2,1,1,0,0,0,0,1,0,0,0,0
4,-6,0,31,1,3,3,4,3,79,-1,5,1,3,0,0,0,1,0,0,1,1,0,1,0
2,48,4,168,2,5,4,2,3,30,3,0,2,0,1,0,0,1,0,0,1,0,1,1,0
6,10,2,13,5,-3,0,2,-1,7,3,1,2,2,2,1,0,1,1,1,0,0,1,0,0
2,48,7,115,5,5,3,4,4,92,1,-1,1,2,1,0,0,1,0,0,0,0,0,0,0
2,6,-2,9,6,2,2,1,2,32,2,1,1,1,2,1,0,1,0,0,1,1,0,0,1
4,-36,-1,165,0,0,0,4,1,52,3,1,1,1,1,1,0,1,1,0,0,0,1,0,0
7,67,4,-66,-1,4,2,2,0,2,-1,0,0,0,2,0,0,1,0,0,1,0,1,1,0
4,18,2,-55,2,3,5,4,0,100,0,4,1,1,1,0,1,1,0,1,0,0,1,0,0
2,10,2,73,1,1,0,4,-1,70,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0
2,-34,2,26,6,6,0,4,3,94,0,1,1,1,2,0,0,0,1,0,1,0,0,1,0
2,12,6,158,1,6,2,0,0,25,3,1,1,1,2,1,1,0,0,1,1,0,0,1,1
1,-11,-1,14,-1,5,3,0,6,40,2,0,0,2,1,0,0,1,0,0,1,0,0,1,1
4,-33,2,28,2,5,0,4,3,35,3,1,1,2,1,0,0,0,1,0,0,0,0,1,0
2,24,1,18,-1,4,2,5,6,34,1,1,1,1,2,0,1,1,0,0,0,0,1,0,1
3,71,2,27,1,4,3,0,2,26,3,4,1,2,0,0,0,1,1,1,0,1,0,1,0
4,30,2,48,-2,4,2,4,2,24,2,1,1,1,1,0,1,1,0,1,0,0,1,1,0
1,-54,5,115,1,5,0,4,2,109,3,1,2,1,2,0,0,1,0,1,0,0,0,1,0
4,90,3,80,5,2,4,4,0,27,3,2,1,2,1,1,0,0,0,1,0,0,0,1,1
4,12,2,11,1,3,4,5,-1,27,3,2,1,2,1,1,0,0,0,0,1,0,0,1,0
2,18,2,12,8,3,0,4,4,61,3,1,1,2,1,0,0,0,0,0,1,0,1,1,0
3,-36,4,30,1,0,3,4,2,79,-1,-1,1,1,1,0,1,1,0,0,1,0,0,1,0
-1,61,2,-75,5,5,3,4,-1,36,0,5,1,2,1,1,1,1,1,0,1,0,0,1,0
4,15,2,168,3,3,2,4,0,20,0,0,2,1,1,0,0,1,0,1,0,0,0,1,0
1,42,0,40,1,2,0,5,3,34,-1,1,1,1,1,0,1,1,0,0,1,0,0,1,1
3,12,4,9,3,4,4,0,0,28,4,5,0,0,1,0,0,1,0,0,1,0,0,1,1
0,-20,-3,24,1,3,1,6,2,47,0,2,0,1,2,1,0,0,0,0,1,0,1,1,0
1,21,4,6,1,5,3,4,7,65,3,2,1,2,1,0,1,1,0,1,0,1,1,1,0
0,-28,2,15,5,2,4,2,-1,29,3,5,2,2,2,1,0,0,0,0,1,0,0,0,0
2,1,-1,-91,7,6,3,2,1,-11,0,2,0,1,1,0,0,1,1,0,1,0,1,1,1
-2,9,-2,2,1,2,2,2,3,94,3,2,1,2,1,1,0,0,1,1,1,0,0,1,1
4,77,4,14,-1,3,3,2,5,35,3,1,1,1,2,1,0,1,0,1,0,0,1,0,0
2,-36,-1,175,0,0,3,3,3,76,0,0,1,0,2,0,0,1,1,0,1,1,1,0,0
2,12,2,112,0,2,5,1,1,26,1,1,1,0,2,0,0,0,0,0,1,0,1,0,0
6,9,2,20,5,4,3,-1,3,24,3,4,1,0,0,0,1,1,0,0,1,1,1,1,0
-1,-28,6,133,1,0,3,3,3,30,0,2,2,1,0,0,1,0,0,0,1,0,0,0,0
0,15,5,106,1,2,3,3,1,36,3,0,1,2,2,1,0,1,0,0,1,0,0,1,0
7,5,4,1,0,0,4,4,0,7,3,5,1,0,2,0,0,1,0,0,1,0,1,0,0
2,125,-2,51,1,-1,5,3,-2,30,3,0,1,0,1,0,0,1,1,0,1,0,1,1,1
1,80,2,29,1,3,5,4,4,-23,1,1,2,2,0,0,1,0,1,0,1,0,0,0,0
1,-8,2,36,9,0,2,4,2,57,0,2,1,3,0,0,1,0,1,1,1,0,0,1,0
7,12,4,136,0,5,3,0,-1,86,3,1,1,2,2,0,0,1,1,1,0,0,0,1,0
1,0,2,111,1,4,3,4,4,46,3,0,2,1,2,1,0,1,0,0,0,0,0,0,1
-2,12,-3,8,8,5,3,4,2,38,-1,2,1,1,1,0,1,1,0,0,1,0,0,1,0
1,36,5,54,1,3,-1,2,2,28,3,2,1,2,1,0,0,0,0,0,1,0,1,1,0
4,12,4,-57,5,4,2,0,1,102,3,2,1,1,2,0,0,0,0,1,1,0,1,1,0
4,36,4,96,1,4,3,4,6,-33,3,2,0,2,1,0,0,1,1,0,1,0,1,1,1
2,-5,5,-9,8,7,2,4,5,25,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1
2,3,5,4,5,5,3,4,2,38,3,4,1,0,2,0,0,1,0,0,1,1,0,0,0
-2,-7,3,43,1,5,4,-1,4,40,3,1,1,2,1,0,0,1,0,0,1,0,0,0,1
2,6,-2,123,1,2,4,0,3,30,3,4,1,2,1,0,1,1,0,1,0,0,0,0,0
0,78,-1,119,1,0,3,4,3,31,4,-1,2,0,0,0,0,0,0,0,1,0,0,1,0
5,70,7,-31,5,5,-1,4,4,49,1,1,2,2,2,1,1,1,0,0,0,0,1,1,0
1,36,6,111,1,3,6,-1,4,25,3,2,1,0,1,0,0,1,1,0,1,0,1,0,1
4,18,2,30,1,4,2,4,1,11,3,1,3,1,1,1,0,1,1,1,0,0,0,1,0
7,21,2,-19,1,2,2,4,0,102,3,0,1,2,1,0,1,1,0,1,0,0,0,0,0
1,71,0,38,5,4,3,2,5,-39,3,1,1,1,2,0,0,0,1,0,0,0,1,0,0
5,10,4,121,1,6,3,4,1,32,0,2,2,0,2,1,0,1,0,0,1,0,0,1,0
4,0,3,-45,1,3,2,2,1,103,3,1,2,3,0,0,0,1,0,1,1,0,0,1,0
4,6,2,35,7,5,5,3,2,26,3,1,0,2,0,1,1,0,0,0,0,0,1,1,0
4,7,0,136,5,5,3,4,4,36,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0
0,73,2,11,0,5,3,4,3,28,3,1,2,1,1,0,0,1,0,0,1,0,0,0,0
2,70,2,28,5,5,0,6,2,102,1,1,1,0,0,0,0,1,0,1,1,0,1,1,1
4,78,4,15,1,5,3,1,7,110,5,5,2,0,0,0,0,1,1,0,0,1,0,0,0
4,24,2,24,2,1,1,1,2,93,3,4,1,1,1,0,0,1,0,0,1,0,0,1,1
1,18,6,31,1,-1,2,4,2,26,3,4,2,1,1,0,0,1,1,1,1,1,0,1,1
4,0,2,18,1,3,4,2,2,30,0,1,1,2,0,1,0,1,0,0,1,0,0,0,0
6,1,2,13,5,4,2,4,4,74,0,5,0,1,2,1,0,0,0,1,0,0,0,1,1
1,72,-3,14,8,9,1,3,3,95,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1
1,12,6,26,1,2,3,1,1,84,4,1,2,0,1,1,0,1,0,0,1,1,1,0,1
1,12,-2,-29,1,3,0,0,2,21,3,0,2,0,1,0,0,0,1,0,1,0,1,1,0
4,95,-1,123,4,0,3,4,3,27,3,0,1,1,1,1,0,1,0,0,0,1,0,1,0
5,95,2,29,8,3,2,6,3,28,1,0,1,2,1,1,0,1,0,1,1,0,0,0,0
2,18,2,39,1,1,2,6,3,100,3,-1,1,2,0,0,0,1,0,0,1,0,0,1,0
2,12,4,-71,2,-1,3,6,4,39,3,1,1,2,0,0,0,1,0,0,0,0,0,0,0
4,0,1,36,1,3,2,1,1,105,4,1,1,1,1,1,0,1,0,0,1,0,0,1,0
0,-21,4,-71,7,5,4,-1,5,30,0,2,1,2,1,1,1,1,0,0,1,0,1,1,0
6,36,6,27,2,3,0,0,4,80,3,5,1,0,1,1,0,0,1,0,0,0,1,1,1
4,15,4,96,-4,3,0,2,2,47,3,2,1,1,1,0,0,1,0,0,1,0,1,0,0
4,24,6,32,0,-1,1,7,3,26,0,1,1,2,1,1,0,1,1,0,1,0,0,0,0
0,24,2,46,-3,3,-1,0,5,54,0,3,1,2,1,0,0,1,0,0,0,1,0,0,1
