0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,class
-1.4765652054121563,-10.31360979275964,4.570700484026318,0.0,6.856308738781895,0.0,3.916925868854766,-0.8764564806315593,0.23,5.287947452192288,0.23,1.9,0.0,2.84949268799727,-0.4824019646898749,0.23,0.0,0.0,3.81,0.23,15.83099381208316,0.0,0.0,0.0,-13.619697660358216,8.397067540675872,-21.76812393006484,0.0,0.0,0.0,-0.4257139614996748,0.0,0.0,0.0,0.0,5.07758071198982,0.0,-0.4902976771534464,3.823675609150441,-2.954021452554167,0.0,0.0,0.0,0.0,11.354009779405354,-0.3367689514220906,0.0,0.0,0.0,2.330868393922993,0.0,1.046,0.037,-0.123885675011875,-135.75367894315673,-494.0,543.0,1
0.0,0.0,0.0,0.0,-3.5912568443487727,0.25,0.0,1.0,0.0,0.0,0.0,-1.3219600789533104,2.899608893823,0.0,-0.272237623121768,0.0,0.0,0.25,0.0,0.0,9.425920024749889,0.0,0.0,0.0,18.956252704344173,0.25,0.0,-0.7840282968474306,6.912502022529373,1.0,0.0,5.003786625261566,0.0,0.0,0.0,0.25,-1.213822510457708,-0.6298042147384226,5.496955759220091,5.805465951420817,0.0,9.328006147532331,-1.3960482298981174,-3.1406999000454614,0.0,0.5,0.6747683869442467,-1.2884020427612903,0.0,0.153,0.0,-1.5613159866583186,0.0,0.0,-36.17984480800382,-591.0,5544.0,0
0.34,0.05,0.58,0.0,0.63,2.846362514566189,0.0,3.916880780064313,-1.1202919618845582,0.23,-0.6064780362808517,1.27,-0.9780003681114332,3.2981702977571152,-1.1450972018670666,0.58,0.05,0.17,3.01,7.268722533940008,1.5,0.0,0.17,0.34,0.0,-1.83258445113839,-5.372464661339432,0.0,0.0,0.0,4.543435175697757,4.439743350102011,0.0,0.0,0.0,0.0,4.880950226169759,-1.017672930793221,0.0,0.0,-2.824509269312563,0.0,0.0,-3.384596870867,0.0,0.0,0.7456997338132866,0.0,-0.6384838741996436,0.201,0.8436629718595027,-2.304611853098828,0.182,0.027,4.225,131.0,3894.0,1
0.0,-6.946846793280399,0.0,0.0,9.434832309231425,1.695291663733495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.444708699936294,0.0,0.0,0.0,-3.208698581161225,0.0,-6.843514656995497,0.0,-0.144770315474753,0.0,-0.22260909718592,0.0,0.0,9.47000293570153,5.474019790345999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6362961152594427,0.0,-2.59377477306015,0.0,0.0,0.0,0.0,0.0,11.35151508024293,0.0,2.961506871708603,0.0,1.419574997558305,-0.4456808171320797,0.298,2.405904975775143,0.0,-103.14718029770364,12.0,5130.0,1
3.794604146477427,-1.9920909677340024,6.408303850081346,0.0,0.0,0.0,0.0,0.0,1.6847432119253605,0.24,0.0,0.24,0.24,0.0,2.727486920448127,0.0,0.0,0.0,1.23,0.0,13.790653056609523,0.0,0.0,2.5451403162895687,-4.415332495645069,6.574413583474786,0.0,0.49,4.91724850079844,0.24,-3.3162649225542067,8.332203860723851,0.0,0.0,0.49,0.0,0.0,-0.3328799574488081,0.0,0.0,-0.4075093107233603,0.0,0.0,0.0,0.0,-1.6751661330170808,0.74,0.0,1.8242478509222584,0.119,-0.2636165880121385,0.0,-1.333664899922277,0.0,-10.179394778060612,75.0,-3897.0,0
0.31,19.811694300458907,0.72,-4.693197996008684,0.0,0.62,0.0,0.62,0.62,0.93,3.027911718270288,-4.414536340884725,0.31,3.45058171175574,1.14,0.0,-1.2485853954581885,-0.532773119973512,-3.577622694071211,0.41,0.83,10.27980741535844,0.62,0.72,-7.652141670481102,12.58983684146606,0.0,0.0,5.844360235569125,-2.280964640273925,-0.5407894558004075,0.0,6.842539831995921,0.0,0.1,-0.8748197552362069,0.0,-0.3781248681473004,0.0,0.0,5.269906711128058,7.894831255237324,0.0,0.0,0.0,0.0,0.0,2.2709723500340457,0.0,0.0,-0.2905696926705471,0.548,0.199,2.143736500844447,-286.6646533102108,-386.0,-1858.0,1
1.23,0.0,0.0,4.061549777070715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.75791916724561,0.0,-0.1321993342631977,0.0,-2.791644132793339,0.0,0.0,-3.467924102307592,0.0,2.46,0.0,0.0,0.0,0.0,-2.7619506353742973,38.86538951629234,-0.0583405297429102,5.084425126316861,0.0,5.811570503426314,0.0,7.28376978679373,0.0,-0.6903311003065811,-2.024348937019877,0.0,1.8899978875736028,-3.244612363960042,-1.1270876225190052,4.404733974452684,0.0,0.0,6.390292450475406,0.0,0.0,0.0,-0.4451315141955043,1.5362367840575926,0.0,0.0,8.032379405187307,1.8244028908654792,-0.1737502362805541,-35.847417188718715,19.0,106.0,1
0.18,-2.448289464625299,0.18,0.0,1.57,-0.4273341150285339,4.472173822867218,-1.0210289913229809,0.06,0.12,0.06,5.442803717898919,-0.582373240749738,-1.4642959841005772,0.0,0.0,0.72,0.06,4.48,0.24,1.15,0.0,0.84,2.9536239853517663,0.0,-1.3111867533945425,0.0,0.0,6.813831257861263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.395937916265493,-1.538201093109991,0.0,0.0,-2.1221262362216007,0.0,2.267697499286898,0.0,0.06,0.0,0.7119069504621484,0.0,0.01,-0.9053782070925782,0.0,10.814665624765368,0.167,0.0,1.733,-237.0,-1267.0,1
0.0,-7.538853501550303,1.17,0.0,0.0,2.338950003493169,0.0,3.8243317248113273,-0.107434441659586,-3.052333571754825,0.0,8.652171346476809,0.78,0.0,0.0,-5.606516172216199,-0.5155735914522879,0.0,-3.0973030257009,0.0,0.39,0.0,0.0,0.0,18.425352371100946,0.0,-4.338787826391545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.603874023112671,-0.2157195595418373,5.237527109935311,0.0,0.0,0.0,0.0,0.0,-0.5193417712500693,0.0,-6.025631057164555,-6.900040250857721,0.9174503009269194,2.7366024805997675,0.0,-0.3460761654341174,0.8284621550462545,-4.762276544258353,0.213,-0.4042556150311679,1.565,-859.0,72.0,0
2.0,0.0,-3.791982495606942,0.0,-3.720486113642931,0.0,0.0,0.0,0.0,0.0,-1.2040852755678142,2.0,2.69177985999481,0.0,0.0,0.0,5.041924742498108,4.960010262144906,10.71175492425257,0.0,8.0,-3.2663780560620066,0.0,0.0,-5.460401905660615,7.804441481244384,0.0,5.5282578725050575,-3.794929805195532,-1.409419791181482,0.0,7.358410442592859,0.0,0.0,0.0,5.222371397920669,-0.8811440213801394,0.0,-0.5585007131468589,0.0,0.0,7.267018517318239,-0.6246858918591207,-1.5214323014685809,0.0,0.0,0.0,0.0,1.4317120555473974,-0.2091869868124671,0.7263543260507286,0.0,0.0,0.0,5.888,-855.0,53.0,0
